method,q,alpha_kn,feature,label_zh,mean_w,positive_w_rate,selection_frequency,mean_evalue,selected_ebh,median_threshold
deep_knockoff_calibrated_lasso,0.2,0.1,avg_distance_km,平均卖家-买家距离,-0.008387962356209755,0.2,0.0,0.0,False,0.04981341026723385
deep_knockoff_calibrated_lasso,0.2,0.1,seller_state_frequency,卖家所在州频率,0.03183705732226372,1.0,0.16666666666666666,5.166666507720947,False,0.04981341026723385
deep_knockoff_calibrated_lasso,0.2,0.1,marketing_origin_frequency,营销来源频率,-0.009384236298501492,0.06666666666666667,0.0,0.0,False,0.04981341026723385
deep_knockoff_calibrated_lasso,0.2,0.1,has_marketing_deal,是否匹配营销成交线索,0.003812924725934863,0.7333333333333333,0.0,0.0,False,0.04981341026723385
deep_knockoff_calibrated_lasso,0.3,0.15,avg_price,平均商品价格,0.3937896490097046,1.0,0.9666666666666667,26.350000381469727,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_freight,平均运费,0.12682880461215973,1.0,0.9666666666666667,26.350000381469727,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_weight_g,平均商品重量,-0.006986712105572224,0.4,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_length_cm,平均商品长度,0.00572256650775671,0.7,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_height_cm,平均商品高度,0.06403131783008575,1.0,0.7333333333333333,19.116666793823242,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_width_cm,平均商品宽度,-0.013856740668416023,0.3,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_photos_qty,平均商品图片数,-0.009912315756082535,0.13333333333333333,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_name_length,平均商品标题长度,0.07078535854816437,1.0,0.8333333333333334,22.21666717529297,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_description_length,平均商品描述长度,0.034914735704660416,0.9333333333333333,0.43333333333333335,9.816666603088379,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_payment_installments,平均支付分期期数,-0.0015539438463747501,0.5666666666666667,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_payment_sequential,平均支付序列数,-0.00219362392090261,0.6,0.0,0.0,False,0.05182226002216339
