mean_marginal_ks,max_marginal_ks,covariance_relative_error,cross_covariance_asymmetry,mean_real_knockoff_correlation,coverage_90_mean,coverage_90_minimum,coverage_95_mean,coverage_95_minimum,correlation_relative_error,method,swap_mmd_mean,swap_classifier_auc_mean,swap_mmd_rejection_rate_5pct,swap_classifier_rejection_rate_5pct
0.025621868682429463,0.04189373297002725,0.08135593164198371,0.09449707711174853,0.5120059959844547,0.897941021358882,0.8811307901907357,0.9474268260525623,0.9305177111716622,0.07808801382702635,copula_mvr,0.0009414745410997849,0.7881003118896578,0.0,1.0
0.19958029357475607,0.510558583106267,0.07184739575947044,0.08049036878387596,0.7001132578469325,0.9266172980574844,0.8712534059945504,0.9628307110837655,0.9311989100817438,0.06787642564891788,gaussian_mvr,0.0009425085975793834,0.9733330557616314,0.0,1.0
0.21155620989716095,0.5136239782016349,0.10526720174237594,0.14513157666881035,0.5083981841813442,0.9204205853915794,0.8712534059945504,0.948932055902259,0.9039509536784741,0.09473426227483399,deep_knockoff_raw,0.0012389058834454403,0.9904943678178322,0.0,1.0
0.015788432803023646,0.03474114441416894,0.1604107815785111,0.18695829269421932,0.5553925205062721,0.9393513228443351,0.8824931880108992,0.9713456974597874,0.9376702997275205,0.16039006445909676,deep_knockoff_calibrated,0.0011075222031954545,0.9223756226437947,0.0,1.0
