repetition,avg_price,avg_freight,avg_product_weight_g,avg_product_length_cm,avg_product_height_cm,avg_product_width_cm,avg_product_photos_qty,avg_product_name_length,avg_product_description_length,avg_payment_installments,avg_payment_sequential,credit_card_ratio,boleto_ratio,voucher_ratio,debit_card_ratio,avg_review_score,avg_delivery_days,avg_approval_days,avg_ship_days,avg_estimate_gap_days,item_count,order_count,category_count,unique_customer_count,buyer_state_diversity,dominant_customer_state_share,interstate_ratio,avg_distance_km,seller_state_frequency,marketing_origin_frequency,has_marketing_deal
1,0.1131627690918214,0.028224467272406115,0.004646180499952812,0.0,0.013150123941726538,0.015295905387827066,0.00453186946834106,0.00943543598738575,0.0,0.0010413226044261163,0.0006048216286607005,0.0,0.0009711838441301317,-0.0046237603162328144,-0.0003080989857577954,0.0,0.0,0.0,0.03386886342358927,-0.00010309539254298617,0.056407409283206957,0.10015916259640777,0.022646231410341687,0.12346459428495483,0.04689210933829929,0.04928027926539376,0.0,0.0,0.004414703029208833,0.007717444806847971,0.009475636440616105
2,0.11377038736770319,0.028386632819459745,0.0045494457700404455,0.0,0.0133460552339465,0.015219121631182272,0.004195213996394609,0.009600712059677713,-0.0012649583524002171,0.0008534876260577494,-0.003398983951815596,0.0,0.0028723276675760565,0.0001334914654665665,0.0039031897842383063,0.0,0.0,0.0,0.03204221677348275,-0.0021332092146796916,0.051668431669651474,0.10365966292260989,0.021260762186431303,0.12360084791999411,0.046860252951553445,0.04940725393651251,0.0,0.0,0.004675762511471309,0.007900522752570962,0.013005066171753638
3,0.11440079422863261,0.020401266732439218,0.005973250047939345,-0.0009595020258747218,0.006317136085912469,0.01532874055343581,0.0021058813370929165,0.010204493590403195,-0.0031286987202989365,0.0006766411248992908,0.0014867090025190374,0.0,0.004481887786560525,0.0009292642383147401,0.0038795270078648505,0.0,0.0,0.0,0.03412905525323965,0.0,0.0586782436042626,0.11208217183472438,0.023958894323926058,0.125954022177951,0.04827120928058656,0.05081696164954124,0.0,0.0,0.0009505676154948368,0.01007008233892458,0.0088548235572426
4,0.11384419407456743,0.02667295941410225,0.0053292891284253945,0.0,0.012889569065423866,0.015330700024212541,0.0005912281557280325,0.009740452610082368,4.8839931805066996e-05,0.0008287219409346864,-0.004421790430582152,-0.0026674576161349155,0.005279531152305904,-0.0019722698892930316,0.00372158992021494,0.0,0.0,0.0,0.03439607096975854,0.0,0.0566661524477914,0.10138865585136055,0.02394774494106516,0.12312809363056403,0.04655946639609231,0.049681138998184916,0.0,0.0,-0.0013270416574145457,0.009224205367500541,0.012785728401575033
5,0.11125351941522263,0.030850323475247014,0.0028065229604590956,-0.001358460079734918,0.012916499865955965,0.015735047254079,0.0046612502760505796,0.007817213393652687,0.0,-0.007609434002408862,0.0,0.0,0.006033516037641081,-0.00887820884369656,0.003470192519175005,0.0,-0.0029167596737926568,0.0,0.03279727768991576,0.0,0.05606232448345703,0.10595187962284426,0.018709261512732292,0.12264951937723072,0.041976380535377486,0.035618179581293055,-0.005892285848527083,0.0,0.0031202561047296365,0.009055205559086272,0.012635067459465648
6,0.11154671865265184,0.02019198230046615,0.006841857953782106,0.0,0.008913859667847971,0.013040388649979586,0.004032248814596841,0.009245112585371407,-0.0005668582352490359,0.001425402473416218,-0.0028084289733151767,0.0,0.004365100349594118,0.001870829253174148,0.003963649951059192,-0.0009541149130794489,-0.000779549038660802,0.0,0.03331019543913458,-0.00010191604948184935,0.05326219387165882,0.0997380170515165,0.023430970994682276,0.11633029422135595,0.04192972667824111,0.03373329174379094,-0.011976209809556155,0.0,-0.003030981240476745,0.00943413665995906,0.012734635531213673
7,0.1098411830783971,0.027398307051034815,0.0035054754489713485,0.0,0.013137737940971544,0.01179840559167876,0.004261684974052937,0.009442971110995636,-0.0002637797778018239,0.00046817686568820536,0.0013795267100198787,-0.0015923882063885303,0.004878221487650288,0.0008751436548252607,0.0017824235512094097,0.0,0.0,0.0,0.034115759822955054,0.0,0.05652198601287689,0.1090142830771829,0.023748642952659025,0.11537402394529554,0.041657522837744904,0.04848115124839841,-0.001065060480022559,0.0,0.0024072926922303244,0.009208566877961812,0.012822673083312586
8,0.11231898016648198,0.02773239575894553,0.004846703933490977,0.0,0.013198339752423975,0.015722798012576623,0.004731816677049987,0.009104329093395671,-0.0030039742613628905,0.0010061549891130957,0.0006751156501028716,0.0,0.003388453208274745,0.001143830378573492,0.003943013071005393,0.0,-0.0007795419039147923,0.0,0.03364177689108856,0.0,0.055959414360400604,0.105413566046283,0.023790936592162946,0.12469569141293257,0.04454318466276181,0.050624448078466375,0.0,0.0,0.0038199940250880342,0.009929777419851444,0.01025626563857304
9,0.11262623962644942,0.027688361102969423,0.0,-0.008443744422337572,0.010917381822378038,0.018127338600895777,0.0042451081303169335,0.009480973063691408,0.0,0.000849380722341176,-0.0016489264755770315,0.0,0.0038502679400739264,0.00182679145793067,-0.002989601851129173,0.0,0.0,0.0,0.033378931954641713,0.0,0.05528710547289695,0.09726721004290254,0.02337549387901005,0.11843859193846382,0.04599821059994821,0.048683877710679405,0.0,0.0,0.00378903154659484,0.006394071108713628,0.0061479887166308285
10,0.10605289416195263,0.02565436928773706,0.006603808546858883,0.0,0.012910973017216646,0.015016881692029157,-0.0005210838286367203,0.008624789205398827,0.0,0.0,0.00013376980976404363,0.0,0.0039056321381492815,-0.0020955310483676023,0.0027871682445435135,0.0,-0.006411975487402075,0.0,0.03142961208373085,0.0,0.05129419682508085,0.09962251280205708,0.022710103015453453,0.10371699995642095,0.044946649891098034,0.04778661009309446,0.0,0.0,0.004757522006178171,0.008706097015048495,0.012864407931758134
