avg_price,avg_freight,avg_product_weight_g,avg_product_length_cm,avg_product_height_cm,avg_product_width_cm,avg_product_photos_qty,avg_product_name_length,avg_product_description_length,avg_payment_installments,avg_payment_sequential,credit_card_ratio,boleto_ratio,voucher_ratio,debit_card_ratio,avg_review_score,avg_delivery_days,avg_approval_days,avg_ship_days,avg_estimate_gap_days,item_count,order_count,category_count,unique_customer_count,buyer_state_diversity,dominant_customer_state_share,interstate_ratio,avg_distance_km,seller_state_frequency,marketing_origin_frequency,has_marketing_deal
0.1367063785088807,0.030394260708225325,0.0,0.0,-0.0019189280881282966,0.0,-0.0017748378107784754,0.023168712006627384,0.011145157370402685,0.0,-0.0038623447768971657,0.002011049758760773,0.0,-0.0043346287131533524,-0.013297855273919657,-0.004661275288092198,0.009285475863014581,0.0,0.05524963332772332,0.022686605396497472,0.12579416980204539,0.15398753393674175,0.027021528102520686,0.14779699666455454,0.09554613681163383,-0.013073967245322301,0.0,0.0,-0.012987986804611499,0.0,-0.005356522172399987
0.14399469813732468,0.02982903644121451,0.0,0.0,0.01508591192374721,0.0,-0.0007226973312466121,0.023987780395474268,0.01079253528051294,-0.0010724035628120786,0.007903086072498877,-0.013637742704453443,0.007720496037465426,0.0016758200030417112,0.006229196747696036,-0.011251149971338605,0.009593361326225106,0.0,0.054097192362348695,0.021510973899468783,0.11904525464282982,0.14676343115411405,0.026514772128339446,0.13992753709656472,0.08925948878608916,-0.015694542864017034,0.0,0.0,0.015642220252646277,0.0,0.001941880205560919
0.1411262484018681,0.026593106285531548,0.0,0.0,0.015161326190331571,0.0,0.0,0.008097166169164576,0.007564839790577683,0.0,0.008046067210767048,0.010104008106211051,-0.008642385333871056,0.0022999680992623556,0.00641230129923541,-0.002917757484640595,0.0042106976564507455,0.0,0.053428246668016745,0.02066657748780136,0.12636676059547708,0.15719883803698026,0.022865604931705766,0.15130283302214334,0.10737670980310346,0.011086853278693768,0.0,0.0,0.015225262855708303,-0.0006592719587904677,-0.0028112999779978907
0.14127633495708333,0.03203262416085085,-0.007605928569592169,0.0,0.012150976123930358,0.0,0.0,0.023070581264328864,0.004087382500946908,0.0,0.008847801866597291,0.002365950717261327,0.0,0.003459324018004534,0.0021658655601699945,0.001866834883742419,0.009532763898888182,0.0,0.05576415477411088,0.023450425677957205,0.12522228680942998,0.1556071903415288,0.026871723745150615,0.1507830468552571,0.10249482210744848,-0.0039119303201539035,0.0,0.0,-0.00483965045495654,0.0,-0.004710387976619021
0.14208469280560665,0.02768251934142236,0.0,0.0,0.01572472820277121,-0.0021276363140701644,0.0,0.022392216745909434,-0.016737551485378283,0.0,-0.012314204946909591,0.002588970654663528,0.0,0.00260814595901068,-0.0174732254378291,0.001562824179548763,0.009030253787418277,0.0,0.04637445894032898,0.021463063684595277,0.12557737626415552,0.1566861521223027,0.026875019784956038,0.15068908282099516,0.10578660522517931,0.011579981152625344,-0.0007086981933945051,0.0,-0.004630361189422949,0.0,0.0022283919120376565
0.14165654120125284,0.021642753412638004,-0.00661732317050053,0.0,0.013666870217138178,0.0,0.0,0.0072644621735117685,-0.01821888526987385,0.0,0.0076139270134262275,0.007649290982135645,-0.006181452807618434,4.0216486489099475e-05,0.006911387101617918,-0.0038617319029111054,0.009249717688281681,0.0,0.05524373926777304,0.020418669796691637,0.11383021760366045,0.1493114923342092,0.024946458788983498,0.1442965117224777,0.09923870470127664,-0.01827471960254011,-0.002995836517947726,0.0,0.0023004902069609827,0.0,-0.0054043344605321855
0.13489748865212317,0.031049172843642156,0.0,0.0,0.014165176681651306,0.0,0.0,0.02337273164400223,0.01095139045121369,0.0,-0.012449856684258872,-0.004325182156849264,0.0009364334373555171,0.0014103812305349187,0.007142863747711097,0.0019793166413677996,0.010350822737105386,0.0,0.0426084053525652,0.01662279390601768,0.12170970375008662,0.15284388255991788,-0.0031512071235197687,0.14670678888056507,0.09747634830221186,0.008962071153152859,0.0,0.0,0.01561782549711874,-0.002990710853043984,0.0030719658991587907
0.1298410957500311,0.028453979255747913,0.0,0.0,0.014468659095509519,0.0,0.0,0.023510063025494826,0.009048284836282058,0.0,0.008311567424079753,0.00860543850931339,-0.006286229524356808,0.002557661960658312,0.00641667508011548,-0.0024848043103911782,0.005354204243227292,0.0,0.041552428914890915,0.021006140896002296,0.12324228785814177,0.15225732455524862,0.026588259115906548,0.14719231386673332,0.10526062484536487,0.010962592821403529,0.0,0.0,0.015414184025113239,0.0,-0.004355751243428459
0.1423014386212048,0.025919064846908223,0.0,0.0,0.013908703073483193,-0.002572214224550738,-0.0005304295376866336,0.02374323208149743,0.009917781324773743,0.0,0.008625822184305503,-0.0014900199935732076,0.0006731437552714383,0.0031045570450632673,-0.007201608169002092,0.001747327190992183,0.006730927497043942,0.0,0.054184930565128755,0.010985708699707422,0.12198491192044594,0.15301092904990435,0.0122610705640236,0.14527439236663967,0.08349492490319119,-0.008571725263892046,-0.00022501355145928325,0.0,0.01595962376877797,0.0,-0.004177875900476256
0.1424666220140283,0.02945263311047232,0.0,0.0,0.015651885464919635,0.0,-0.005334812205434924,0.022765573522774172,0.0032624327554848613,0.0,0.008688636753830302,0.0036198455357873455,0.0,0.0034415833837664273,0.007292688644733467,-0.005830307824171328,0.009936677684308637,0.0,0.05493506755383467,0.022510460897751022,0.12068122100898833,0.15132629000184966,0.02633638527867571,0.14640831375099142,0.10443715976402372,0.009987324400733523,0.0,0.0,0.015395968175127006,0.0,0.002102322922486854
0.14173618499886398,0.02606690037444447,0.0,0.0,0.015146942057642164,-0.002281478452764175,0.0,0.011267177630106654,0.011281720025887588,-0.0013254552697141034,0.007760045156480373,0.009072378401139766,-0.007218117321311556,-0.00460807524285529,0.006792203662408328,0.0021756095512645533,0.01089530258174884,0.0,0.05560711901260809,0.02414021562889713,0.12549893468822657,0.15679443170862303,0.026981527750010465,0.15117614755445707,0.10500035732737564,0.0029800454959938976,-0.005391113496575186,0.0,-0.006267428367338014,0.0,0.002183360510870014
0.14478674216338575,0.029619354363161435,0.0,0.0,0.016120460521297193,0.0,0.0,0.023601842588534854,0.011203884827186338,-0.0038486870963248287,-0.006941578400581626,0.00684487931253901,-0.006623707740409197,-0.004062240971810966,0.006641128405991836,0.0016278038400987806,0.008242428471449901,0.0,0.04578179225923177,0.022501150860552457,0.12135088446561887,0.15128256311763347,0.026204473897724002,0.14460027408036022,0.0777441794141644,0.0027914611100432626,0.0,0.0,0.015220988270524748,0.0,0.0020203890725860067
0.1254701336539691,0.034862110241761016,0.0,0.0,-0.004052298610742297,0.0,0.0,0.013186593707101582,-0.012634791905865684,0.0,-0.004079199048161521,0.0011993099814108055,0.0,-0.009362386324824319,-0.009699125079229123,0.0018149443619006214,0.006477246519841156,-0.003543791339005142,0.04648858221057909,0.016579905095645622,0.12585034141923543,0.15580125203244383,0.026644139860588653,0.1515935268518527,0.10498907140643768,0.0032714054554535948,-0.00744256079718214,0.0,0.01617782248988646,0.0,-0.008089443086523606
0.14450847821926677,0.02524745002158783,0.0,0.0,0.014475563821909022,0.0,-0.004800422739849133,-0.006124451941278862,0.008617788389670217,-0.0065483942374261125,0.008725098168693959,0.0021658208459838135,0.0005424889109571905,0.0028277331252258837,0.006851801027315005,0.00044193667185444917,0.003673770831380447,0.0,0.05272419339159423,0.005291077066260296,0.12516242600963454,0.1541016678250373,-0.0028486883700331953,0.14782035379140074,0.09879776770917328,0.006359422696786155,-0.00222483031485974,0.0,-0.013834696822485788,0.0,0.0022462201619684466
0.143513915284899,0.027300721574519016,0.0,-0.00018576797219047202,0.011457627132852977,0.0,-0.002402416050576146,0.01750773292309429,0.010875463039188805,-0.003948740828350985,-0.012044580743698186,-0.0015854150115905195,0.00014097459701785617,0.0021713641881107265,-0.009330290993884766,0.0016408496571438036,0.0033314650168355694,0.0,0.055066372711419946,0.022373358348888685,0.12682950184039857,0.1566209154094579,0.026704390162142776,0.1513564038997799,0.1061447414145138,0.011005523818417072,0.0,0.0,0.013820288753230076,0.0,0.0021578672601029274
0.14077508331762445,0.02664583903589371,0.0,-0.0031506535410395454,0.016270493089127865,0.0,0.0,0.022602392812041395,0.011702446347712806,0.0,0.008635994695755444,0.0037262909713842575,0.00029725667083189093,0.0033243216977873755,0.006835239521704752,0.0027143220026809526,0.006687113703700742,-0.00026554259637205847,0.05485603480490632,0.021385686958868194,0.10597098920040918,0.14723407630967086,0.016651755014529347,0.14232038479199213,0.10037930915964771,0.010407024837397614,0.0,-0.0024297382924267064,0.01559051695597253,0.0,-0.005078233314060436
0.1409619016810485,0.02369203758075187,0.0,-0.004628620623859388,0.013713677048899305,-0.0035902715673825757,0.0,0.023282452565945577,0.002469070411406913,-0.00039554154100837857,-0.005354756976989552,0.003293866218439079,0.0,-0.0009282224979934536,0.006954703236323268,0.002444546260632017,0.014069439071976626,0.0,0.05680844533466836,0.02564753512899586,0.11373886035972562,0.14853304263125594,0.02617314952840551,0.14296006588247565,0.10352125265325184,0.011276471129940863,-0.01080805486589708,-0.0016570922280438277,0.013421528551528953,-0.005898864525014917,0.0035558867709991147
0.1420448740533674,0.030084254044579067,0.0,0.0,0.012208768474393616,-0.0022102665850404503,0.0,0.02313897846051166,-0.011830607765313302,0.0,0.00927980427011613,-0.0003055114091773071,0.001079422171660029,0.0017804938148784913,0.007171122842726902,-0.005468684495685282,0.009187282523511035,-0.0001922507203929327,0.054873890404342485,0.022357194660536844,0.12650367006645408,0.15641543616561113,0.027029950418121586,0.1513482800195716,0.10426694454245093,-0.0017857833996069265,0.0,0.0,0.015519354463064673,0.0,0.002212506893169131
0.141380112430576,0.024811604509260423,-0.011561233467822831,0.0,0.005183654855737439,0.0,0.0,0.01728035021272554,0.010692794704825238,0.0,0.007916796395757222,0.01181043736030196,-0.011042286601419614,0.002184687583616435,-0.004727342760810557,-0.015220617710467137,0.012016943730111257,0.0,0.054459907120724266,0.02112984454287599,0.12984371470479514,0.156726777465675,0.0204581394911324,0.15191494729135763,0.10655444802937858,0.009930429833121486,0.0,-0.0022070815599068796,0.01612528897929142,0.0,0.00202860627814816
