epoch,train_loss,train_swap_mmd,train_marginal_mmd,train_covariance,train_cross,train_symmetry,train_reconstructability,validation_mean_marginal_ks,validation_max_marginal_ks,validation_covariance_relative_error,validation_cross_covariance_asymmetry,validation_mean_real_knockoff_correlation,validation_score,learning_rate
1,1.0086027341229575,0.008801663826618875,0.09740908816456795,0.06190372497907707,0.03174098554466452,0.007408648779216621,0.04047109728812107,0.26754032258064514,0.6171875,0.7827499920589982,0.5843604839959176,0.566100795340352,1.4085713519779541,0.0008
3,0.30865810811519623,0.005836687250328916,0.013633008114993572,0.03157574563686337,0.01630253185118948,0.01671793045742171,0.006414086690970829,0.22192540322580642,0.5546875,0.5436335828471878,0.5674569581625287,0.5259547991693749,1.0752422643236335,0.0008
5,0.23500416427850723,0.005707079145525183,0.011378968201045479,0.021552029997110367,0.013540849754852908,0.011088582753602947,0.005231829875681017,0.21396169354838707,0.525,0.4586387896913866,0.44057167541038444,0.5222329557554463,0.915119276700412,0.0008
6,0.2195246091910771,0.0056382061115333015,0.011302866041660309,0.02060257537024362,0.01282531548557537,0.01038504032684224,0.004415087019359427,0.2186491935483871,0.5125,0.4136044158071667,0.40602349323036363,0.5283380912108836,0.8636034471816193,0.0008
