method,q,alpha_kn,feature,label_zh,mean_w,positive_w_rate,selection_frequency,mean_evalue,selected_ebh,median_threshold
deep_knockoff_calibrated_lasso,0.1,0.05,buyer_state_diversity,买家州数量,0.0,0.0,0.0,0.0,False,inf
deep_knockoff_calibrated_lasso,0.1,0.05,dominant_customer_state_share,第一大买家州占比,0.1827377825975418,1.0,0.0,0.0,False,inf
deep_knockoff_calibrated_lasso,0.1,0.05,interstate_ratio,跨州交易占比,0.0,0.0,0.0,0.0,False,inf
deep_knockoff_calibrated_lasso,0.1,0.05,avg_distance_km,平均卖家-买家距离,0.0,0.0,0.0,0.0,False,inf
deep_knockoff_calibrated_lasso,0.1,0.05,seller_state_frequency,卖家所在州频率,0.023679442703723907,1.0,0.0,0.0,False,inf
deep_knockoff_calibrated_lasso,0.1,0.05,marketing_origin_frequency,营销来源频率,0.0,0.0,0.0,0.0,False,inf
deep_knockoff_calibrated_lasso,0.1,0.05,has_marketing_deal,是否匹配营销成交线索,0.0,0.0,0.0,0.0,False,inf
deep_knockoff_calibrated_lasso,0.2,0.1,avg_price,平均商品价格,0.2647763788700104,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_freight,平均运费,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_product_weight_g,平均商品重量,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_product_length_cm,平均商品长度,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_product_height_cm,平均商品高度,0.0495690293610096,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_product_width_cm,平均商品宽度,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_product_photos_qty,平均商品图片数,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_product_name_length,平均商品标题长度,0.012889236211776733,0.6666666666666666,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_product_description_length,平均商品描述长度,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_payment_installments,平均支付分期期数,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_payment_sequential,平均支付序列数,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,credit_card_ratio,信用卡支付占比,-0.011456186883151531,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,boleto_ratio,Boleto支付占比,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,voucher_ratio,代金券支付占比,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,debit_card_ratio,借记卡支付占比,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_review_score,平均评价得分,0.007734373211860657,0.6666666666666666,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_delivery_days,平均下单至送达天数,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_approval_days,平均下单至审核天数,-0.007811057846993208,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_ship_days,平均审核至承运天数,0.09122874587774277,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_estimate_gap_days,平均预计提前送达天数,0.026639318093657494,0.6666666666666666,0.3333333333333333,10.333333015441895,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,item_count,成交件数,0.03765815868973732,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,order_count,成交订单数,0.7128982543945312,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,category_count,活跃品类数,0.0914120301604271,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,unique_customer_count,独立顾客数,0.6303427219390869,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,buyer_state_diversity,买家州数量,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,dominant_customer_state_share,第一大买家州占比,0.1827377825975418,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,interstate_ratio,跨州交易占比,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,avg_distance_km,平均卖家-买家距离,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,seller_state_frequency,卖家所在州频率,0.023679442703723907,1.0,0.6666666666666666,20.66666603088379,True,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,marketing_origin_frequency,营销来源频率,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.2,0.1,has_marketing_deal,是否匹配营销成交线索,0.0,0.0,0.0,0.0,False,0.019343242049217224
deep_knockoff_calibrated_lasso,0.3,0.15,avg_price,平均商品价格,0.2647763788700104,1.0,1.0,31.0,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_freight,平均运费,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_weight_g,平均商品重量,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_length_cm,平均商品长度,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_height_cm,平均商品高度,0.0495690293610096,1.0,0.6666666666666666,20.66666603088379,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_width_cm,平均商品宽度,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_photos_qty,平均商品图片数,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_name_length,平均商品标题长度,0.012889236211776733,0.6666666666666666,0.6666666666666666,20.66666603088379,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_product_description_length,平均商品描述长度,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_payment_installments,平均支付分期期数,0.0,0.0,0.0,0.0,False,0.027427706867456436
