candidate,comparator,scene,metric,mean,sd,se,ci_low,ci_high,n
dl_score_only,deep_lasso,linear_weak,rmse,-0.00036442612011723386,0.004850481658985531,0.0004850481658985531,-0.0013268669131913386,0.000598014672956871,100
tabm_budget_gate,tabm,linear_weak,rmse,0.003306073390981761,0.019772155636255232,0.001977215563625523,-0.0006171512471507966,0.007229298029114319,100
ep_refresh,ep_regression,linear_weak,rmse,0.057461842994465114,0.033776323919344285,0.0033776323919344287,0.050759887546424,0.06416379844250622,100
ep_dispersion,ep_regression,linear_weak,rmse,0.05267778180716263,0.03197727486907991,0.0031977274869079914,0.04633279672133453,0.05902276689299073,100
vtfs_cardinality,vtfs,linear_weak,rmse,-0.010691963936899257,0.04246889894589502,0.004246889894589502,-0.01911871485693467,-0.002265213016863844,100
vtfs_pairrank,vtfs_cardinality,linear_weak,rmse,-0.0023748347242467105,0.030468133109732756,0.0030468133109732756,-0.00842037334396218,0.003670703895468758,100
random_k_search,vtfs,linear_weak,rmse,-0.008436403073040716,0.043527193991208336,0.004352719399120833,-0.01707314268993696,0.00020033654385552893,100
dl_jacobian,xgboost_shap,linear_weak,rmse,-0.0031913680022918455,0.015790074835268963,0.0015790074835268964,-0.006324461417664981,-5.827458691871077e-05,100
dl_jacobian_lossrank,xgboost_shap,linear_weak,rmse,-0.0038755940435309367,0.015886145697857876,0.0015886145697857877,-0.00702775000231357,-0.0007234380847483037,100
dl_score_only,xgboost_shap,linear_weak,rmse,0.0005765316552417698,0.014391986908559412,0.0014391986908559413,-0.002279150783743693,0.003432214094227233,100
tabm_budget_gate,xgboost_shap,linear_weak,rmse,0.0008482487219755441,0.016170468894474464,0.0016170468894474463,-0.0023603231274504657,0.004056820571401554,100
ep_regression,xgboost_shap,linear_weak,rmse,-0.004312108203338474,0.01383038289480473,0.001383038289480473,-0.007056356221911201,-0.0015678601847657465,100
ep_refresh,xgboost_shap,linear_weak,rmse,0.05314973479112663,0.03626315075002297,0.0036263150750022967,0.04595433894779559,0.060345130634457664,100
ep_dispersion,xgboost_shap,linear_weak,rmse,0.04836567360382415,0.03360494877111513,0.003360494877111513,0.0416977227032014,0.0550336245044469,100
vtfs_cardinality,xgboost_shap,linear_weak,rmse,0.03592701559226305,0.03195537905973408,0.003195537905973408,0.029586375110042057,0.042267656074484045,100
vtfs_pairrank,xgboost_shap,linear_weak,rmse,0.03355218086801634,0.03360927917624475,0.0033609279176244748,0.026883370721067078,0.0402209910149656,100
random_k_search,xgboost_shap,linear_weak,rmse,0.03818257645612158,0.030449235640293632,0.0030449235640293633,0.032140787504326286,0.044224365407916875,100
ep_dispersion,ep_refresh,linear_weak,rmse,-0.004784061187302484,0.03002638836600004,0.003002638836600004,-0.010741948066142521,0.0011738256915375528,100
vtfs_pairrank,random_k_search,linear_weak,rmse,-0.004630395588105249,0.026885216510521278,0.0026885216510521277,-0.009965005822620993,0.0007042146464104945,100
vtfs_cardinality,random_k_search,linear_weak,rmse,-0.0022555608638585387,0.030364103206738685,0.0030364103206738683,-0.008280457693875544,0.003769335966158466,100
dl_jacobian,dl_score_only,linear_weak,rmse,-0.0037678996575336156,0.015820679800532096,0.0015820679800532095,-0.0069070657619942945,-0.0006287335530729367,100
dl_jacobian,dl_jacobian_lossrank,linear_weak,rmse,0.000684226041239091,0.005945266467534498,0.0005945266467534498,-0.0004954438093727186,0.0018638958918509008,100
dl_jacobian,deep_lasso,linear_dense,FDP,-0.008333333333333333,0.0251259453814803,0.00251259453814803,-0.013318866008194784,-0.0033478006584718827,100
dl_jacobian_lossrank,deep_lasso,linear_dense,FDP,-0.008333333333333333,0.0251259453814803,0.00251259453814803,-0.013318866008194784,-0.0033478006584718827,100
dl_score_only,deep_lasso,linear_dense,FDP,0.0,0.0,0.0,0.0,0.0,100
tabm_budget_gate,tabm,linear_dense,FDP,0.015,0.03627584801586977,0.003627584801586977,0.007802084743655858,0.02219791525634414,100
ep_refresh,ep_regression,linear_dense,FDP,0.36749999999999994,0.11304814087317913,0.011304814087317913,0.3450687962542896,0.3899312037457103,100
ep_dispersion,ep_regression,linear_dense,FDP,0.34583333333333327,0.11322174641309207,0.011322174641309208,0.3233676824821058,0.36829898418456075,100
vtfs_cardinality,vtfs,linear_dense,FDP,-0.07916666666666666,0.131561778961451,0.013156177896145099,-0.10527137786526161,-0.05306195546807172,100
vtfs_pairrank,vtfs_cardinality,linear_dense,FDP,0.0008333333333333357,0.08743684589577795,0.008743684589577794,-0.016516033847952163,0.018182700514618833,100
random_k_search,vtfs,linear_dense,FDP,-0.03166666666666667,0.12634239904218666,0.012634239904218667,-0.056735739654044784,-0.006597593679288555,100
dl_jacobian,xgboost_shap,linear_dense,FDP,-0.0225,0.04246705992238194,0.004246705992238194,-0.030926386017872523,-0.014073613982127474,100
dl_jacobian_lossrank,xgboost_shap,linear_dense,FDP,-0.0225,0.04246705992238194,0.004246705992238194,-0.030926386017872523,-0.014073613982127474,100
dl_score_only,xgboost_shap,linear_dense,FDP,-0.014166666666666666,0.0314604306723864,0.0031460430672386403,-0.020409098650857944,-0.007924234682475386,100
tabm_budget_gate,xgboost_shap,linear_dense,FDP,-0.005833333333333334,0.03973643526183017,0.003973643526183017,-0.013717904177238411,0.0020512375105717446,100
ep_regression,xgboost_shap,linear_dense,FDP,-0.014166666666666666,0.04112441772091612,0.0041124417720916125,-0.02232664334294325,-0.0060066899903900815,100
ep_refresh,xgboost_shap,linear_dense,FDP,0.3533333333333332,0.11792253349434072,0.011792253349434071,0.3299349443409011,0.37673172232576535,100
ep_dispersion,xgboost_shap,linear_dense,FDP,0.33166666666666667,0.1117280850241558,0.011172808502415579,0.3094973906402133,0.35383594269312,100
vtfs_cardinality,xgboost_shap,linear_dense,FDP,0.29250000000000004,0.10015070013981967,0.010015070013981966,0.2726279283077107,0.31237207169228937,100
vtfs_pairrank,xgboost_shap,linear_dense,FDP,0.29333333333333333,0.09729795030501824,0.009729795030501824,0.27402730909910666,0.31263935756756,100
random_k_search,xgboost_shap,linear_dense,FDP,0.33999999999999986,0.0915019947284304,0.00915019947284304,0.3218440190962989,0.3581559809037008,100
ep_dispersion,ep_refresh,linear_dense,FDP,-0.02166666666666667,0.11642591802656195,0.011642591802656196,-0.04476809468099313,0.001434761347659786,100
vtfs_pairrank,random_k_search,linear_dense,FDP,-0.04666666666666666,0.09275070675037254,0.009275070675037255,-0.06507041912651666,-0.02826291420681666,100
vtfs_cardinality,random_k_search,linear_dense,FDP,-0.04750000000000001,0.09568041525346344,0.009568041525346344,-0.06648507018733121,-0.028514929812668798,100
dl_jacobian,dl_score_only,linear_dense,FDP,-0.008333333333333333,0.0251259453814803,0.00251259453814803,-0.013318866008194784,-0.0033478006584718827,100
dl_jacobian,dl_jacobian_lossrank,linear_dense,FDP,0.0,0.0,0.0,0.0,0.0,100
dl_jacobian,deep_lasso,linear_dense,power,0.006666666666666677,0.020100756305184268,0.0020100756305184266,0.0026782405267775106,0.010655092806555843,100
dl_jacobian_lossrank,deep_lasso,linear_dense,power,0.006666666666666677,0.020100756305184268,0.0020100756305184266,0.0026782405267775106,0.010655092806555843,100
dl_score_only,deep_lasso,linear_dense,power,0.0,0.0,0.0,0.0,0.0,100
tabm_budget_gate,tabm,linear_dense,power,-0.012000000000000016,0.029020678412695854,0.0029020678412695856,-0.017758332205075337,-0.006241667794924695,100
ep_refresh,ep_regression,linear_dense,power,-0.294,0.0904385126985433,0.00904385126985433,-0.31194496299656826,-0.2760550370034317,100
ep_dispersion,ep_regression,linear_dense,power,-0.27666666666666667,0.09057739713047366,0.009057739713047366,-0.29463918734764866,-0.2586941459856847,100
vtfs_cardinality,vtfs,linear_dense,power,0.06333333333333332,0.10524942316916076,0.010524942316916076,0.04244956437445738,0.08421710229220927,100
vtfs_pairrank,vtfs_cardinality,linear_dense,power,-0.000666666666666666,0.06994947671662234,0.006994947671662234,-0.014546160411695062,0.01321282707836173,100
random_k_search,vtfs,linear_dense,power,0.025333333333333333,0.10107391923374932,0.010107391923374932,0.0052780749434308445,0.045388591723235824,100
dl_jacobian,xgboost_shap,linear_dense,power,0.018000000000000026,0.033973647937905596,0.0033973647937905597,0.011258891185701997,0.024741108814298057,100
dl_jacobian_lossrank,xgboost_shap,linear_dense,power,0.018000000000000026,0.033973647937905596,0.0033973647937905597,0.011258891185701997,0.024741108814298057,100
dl_score_only,xgboost_shap,linear_dense,power,0.011333333333333346,0.025168344537909157,0.0025168344537909158,0.006339387745980315,0.01632727892068638,100
tabm_budget_gate,xgboost_shap,linear_dense,power,0.004666666666666671,0.03178914820946418,0.0031789148209464177,-0.0016409900084573999,0.010974323341790743,100
ep_regression,xgboost_shap,linear_dense,power,0.011333333333333346,0.032899534176732935,0.0032899534176732935,0.004805351992312072,0.01786131467435462,100
ep_refresh,xgboost_shap,linear_dense,power,-0.2826666666666667,0.09433802679547255,0.009433802679547255,-0.30138537786061237,-0.263947955472721,100
ep_dispersion,xgboost_shap,linear_dense,power,-0.2653333333333333,0.08938246801932462,0.008938246801932462,-0.28306875415449595,-0.24759791251217064,100
vtfs_cardinality,xgboost_shap,linear_dense,power,-0.23399999999999999,0.08012056011185574,0.008012056011185573,-0.24989765735383143,-0.21810234264616854,100
vtfs_pairrank,xgboost_shap,linear_dense,power,-0.2346666666666667,0.0778383602440146,0.00778383602440146,-0.25011148605404804,-0.21922184727928537,100
random_k_search,xgboost_shap,linear_dense,power,-0.27199999999999996,0.07320159578274432,0.007320159578274432,-0.2865247847229607,-0.2574752152770392,100
ep_dispersion,ep_refresh,linear_dense,power,0.017333333333333333,0.09314073442124954,0.009314073442124954,-0.0011478090781278268,0.03581447574479449,100
vtfs_pairrank,random_k_search,linear_dense,power,0.03733333333333332,0.07420056540029801,0.007420056540029802,0.022610331365453325,0.05205633530121332,100
vtfs_cardinality,random_k_search,linear_dense,power,0.03799999999999999,0.07654433220277072,0.007654433220277072,0.022811943850135033,0.05318805614986495,100
dl_jacobian,dl_score_only,linear_dense,power,0.006666666666666677,0.020100756305184268,0.0020100756305184266,0.0026782405267775106,0.010655092806555843,100
dl_jacobian,dl_jacobian_lossrank,linear_dense,power,0.0,0.0,0.0,0.0,0.0,100
dl_jacobian,deep_lasso,linear_dense,rmse,0.0039117845579807985,0.015400902460164347,0.0015400902460164347,0.0008559113849818112,0.006967657730979786,100
dl_jacobian_lossrank,deep_lasso,linear_dense,rmse,0.004506848673584941,0.014871769235141002,0.0014871769235141003,0.001555967012055732,0.007457730335114151,100
dl_score_only,deep_lasso,linear_dense,rmse,-0.00019267571594484446,0.0017592453404957885,0.00017592453404957886,-0.0005417481585922852,0.00015639672670259634,100
tabm_budget_gate,tabm,linear_dense,rmse,-0.0030025054613081305,0.013498980796019768,0.001349898079601977,-0.00568099611366339,-0.0003240148089528709,100
ep_refresh,ep_regression,linear_dense,rmse,0.06067197697605328,0.0355881396078209,0.0035588139607820903,0.0536105179878037,0.06773343596430287,100
ep_dispersion,ep_regression,linear_dense,rmse,0.059696483780721815,0.03383785371596189,0.003383785371596189,0.05298231948613355,0.06641064807531008,100
vtfs_cardinality,vtfs,linear_dense,rmse,-0.029690640171563407,0.04122933920594073,0.004122933920594073,-0.037871435546756316,-0.021509844796370494,100
vtfs_pairrank,vtfs_cardinality,linear_dense,rmse,0.0015950892739301382,0.022939629713418813,0.002293962971341881,-0.0029566309399396487,0.006146809487799925,100
random_k_search,vtfs,linear_dense,rmse,-0.017701703826395826,0.0427256732694578,0.00427256732694578,-0.026179404342983784,-0.009224003309807868,100
dl_jacobian,xgboost_shap,linear_dense,rmse,0.001908857113045005,0.016354006270620728,0.0016354006270620728,-0.0013361325336794891,0.005153846759769499,100
dl_jacobian_lossrank,xgboost_shap,linear_dense,rmse,0.0025039212286491475,0.015584734105412083,0.0015584734105412083,-0.0005884281310222688,0.005596270588320564,100
dl_score_only,xgboost_shap,linear_dense,rmse,-0.002195603160880638,0.009971182777109759,0.000997118277710976,-0.004174102150173898,-0.00021710417158737763,100
tabm_budget_gate,xgboost_shap,linear_dense,rmse,-0.003363990329105556,0.010998763244208112,0.0010998763244208112,-0.005546383576584393,-0.0011815970816267192,100
ep_regression,xgboost_shap,linear_dense,rmse,-0.003531543093080133,0.011662816968898737,0.0011662816968898736,-0.005845699006283331,-0.0012173871798769344,100
ep_refresh,xgboost_shap,linear_dense,rmse,0.05714043388297313,0.035734373949939606,0.0035734373949939608,0.05004995882867108,0.06423090893727518,100
ep_dispersion,xgboost_shap,linear_dense,rmse,0.05616494068764169,0.03371683175888547,0.003371683175888547,0.049474789774927,0.06285509160035638,100
vtfs_cardinality,xgboost_shap,linear_dense,rmse,0.03755452791231448,0.025137659442114605,0.0025137659442114606,0.03256667091368487,0.04254238491094409,100
vtfs_pairrank,xgboost_shap,linear_dense,rmse,0.03914961718624461,0.028417851556173924,0.0028417851556173926,0.03351089890792284,0.04478833546456638,100
random_k_search,xgboost_shap,linear_dense,rmse,0.049543464257482045,0.02803373126394029,0.002803373126394029,0.04398096377868712,0.05510596473627697,100
ep_dispersion,ep_refresh,linear_dense,rmse,-0.0009754931953314449,0.03931309079710237,0.0039313090797102376,-0.008776063312912497,0.006825076922249608,100
vtfs_pairrank,random_k_search,linear_dense,rmse,-0.010393847071237439,0.028298962874329595,0.0028298962874329595,-0.016008975255773404,-0.004778718886701473,100
vtfs_cardinality,random_k_search,linear_dense,rmse,-0.011988936345167575,0.023746286561611638,0.0023746286561611638,-0.01670071477826084,-0.007277157912074311,100
dl_jacobian,dl_score_only,linear_dense,rmse,0.004104460273925643,0.01536974246130161,0.001536974246130161,0.0010547699207218994,0.007154150627129387,100
dl_jacobian,dl_jacobian_lossrank,linear_dense,rmse,-0.0005950641156041425,0.004792401812589923,0.0004792401812589923,-0.0015459806071023289,0.0003558523758940438,100
dl_jacobian,deep_lasso,nonlinear,FDP,0.016666666666666666,0.0730143045191968,0.00730143045191968,0.002179044593705935,0.031154288739627396,100
dl_jacobian_lossrank,deep_lasso,nonlinear,FDP,0.02333333333333333,0.07591565997772856,0.007591565997772856,0.008270019392055503,0.03839664727461116,100
dl_score_only,deep_lasso,nonlinear,FDP,-0.01,0.03797630544870194,0.003797630544870194,-0.017535322902698595,-0.0024646770973014067,100
tabm_budget_gate,tabm,nonlinear,FDP,0.0175,0.08965500030497879,0.00896550003049788,-0.0002894971392655016,0.035289497139265505,100
ep_refresh,ep_regression,nonlinear,FDP,0.15333333333333332,0.13013849136987463,0.013013849136987462,0.12751103327134616,0.17915563339532048,100
ep_dispersion,ep_regression,nonlinear,FDP,0.13833333333333336,0.1197523632639255,0.011975236326392549,0.11457186641618271,0.16209480025048403,100
vtfs_cardinality,vtfs,nonlinear,FDP,-0.05333333333333333,0.12508134278144353,0.012508134278144354,-0.07815218539977417,-0.02851448126689248,100
vtfs_pairrank,vtfs_cardinality,nonlinear,FDP,-0.010833333333333335,0.08676034176025878,0.008676034176025877,-0.02804846741727255,0.006381800750605878,100
random_k_search,vtfs,nonlinear,FDP,-0.02500000000000001,0.12280622642209926,0.012280622642209926,-0.04936741962175429,-0.000632580378245727,100
dl_jacobian,xgboost_shap,nonlinear,FDP,0.1275,0.08578465325456958,0.008578465325456957,0.11047846368329886,0.14452153631670114,100
dl_jacobian_lossrank,xgboost_shap,nonlinear,FDP,0.13416666666666668,0.09166666666666667,0.009166666666666667,0.11597801127783709,0.1523553220554963,100
dl_score_only,xgboost_shap,nonlinear,FDP,0.10083333333333334,0.07424800707381458,0.007424800707381459,0.0861009179081734,0.11556574875849329,100
tabm_budget_gate,xgboost_shap,nonlinear,FDP,0.11833333333333335,0.08555949092352731,0.008555949092352732,0.10135647410804173,0.13531019255862498,100
ep_regression,xgboost_shap,nonlinear,FDP,0.1891666666666667,0.1031592701449318,0.01031592701449318,0.16869762941398297,0.20963570391935044,100
ep_refresh,xgboost_shap,nonlinear,FDP,0.3425000000000001,0.10913328067890023,0.010913328067890023,0.3208455894503172,0.36415441054968295,100
ep_dispersion,xgboost_shap,nonlinear,FDP,0.3275,0.10275047412377197,0.010275047412377197,0.30711207674680574,0.3478879232531943,100
vtfs_cardinality,xgboost_shap,nonlinear,FDP,0.2625,0.09049604538984508,0.009049604538984509,0.24454362126929702,0.280456378730703,100
vtfs_pairrank,xgboost_shap,nonlinear,FDP,0.2516666666666667,0.10048982169787612,0.010048982169787612,0.23172730589996562,0.2716060274333678,100
random_k_search,xgboost_shap,nonlinear,FDP,0.29083333333333333,0.09136006269149771,0.00913600626914977,0.2727055148249968,0.3089611518416699,100
ep_dispersion,ep_refresh,nonlinear,FDP,-0.015,0.0935489332813025,0.00935489332813025,-0.03356213792123152,0.0035621379212315216,100
vtfs_pairrank,random_k_search,nonlinear,FDP,-0.039166666666666676,0.08578465325456958,0.008578465325456957,-0.05618820298336782,-0.022145130349965535,100
vtfs_cardinality,random_k_search,nonlinear,FDP,-0.028333333333333335,0.07322535668709894,0.007322535668709894,-0.042862832735214476,-0.013803833931452196,100
dl_jacobian,dl_score_only,nonlinear,FDP,0.02666666666666667,0.07193025678133305,0.007193025678133305,0.012394143183477327,0.04093919014985601,100
dl_jacobian,dl_jacobian_lossrank,nonlinear,FDP,-0.006666666666666667,0.04837424252706538,0.004837424252706538,-0.0162651658705262,0.0029318325371928662,100
dl_jacobian,deep_lasso,nonlinear,power,-0.02,0.08761716542303612,0.008761716542303611,-0.03738514648755287,-0.0026148535124471337,100
dl_jacobian_lossrank,deep_lasso,nonlinear,power,-0.028000000000000004,0.09109879197327427,0.009109879197327427,-0.0460759767295334,-0.009924023270466611,100
dl_score_only,deep_lasso,nonlinear,power,0.012000000000000004,0.04557156653844233,0.004557156653844234,0.002957612516761689,0.02104238748323832,100
tabm_budget_gate,tabm,nonlinear,power,-0.021000000000000005,0.10758600036597453,0.010758600036597453,-0.042347396567118605,0.00034739656711859496,100
ep_refresh,ep_regression,nonlinear,power,-0.18400000000000005,0.15616618964384957,0.015616618964384956,-0.21498676007438466,-0.15301323992561544,100
ep_dispersion,ep_regression,nonlinear,power,-0.166,0.14370283591671063,0.014370283591671062,-0.19451376030058082,-0.1374862396994192,100
vtfs_cardinality,vtfs,nonlinear,power,0.06399999999999999,0.15009761133773225,0.015009761133773225,0.03421737752027097,0.093782622479729,100
vtfs_pairrank,vtfs_cardinality,nonlinear,power,0.013000000000000003,0.10411241011231054,0.010411241011231054,-0.007658160900727054,0.03365816090072706,100
random_k_search,vtfs,nonlinear,power,0.03,0.14736747170651915,0.014736747170651914,0.000759096453894853,0.059240903546105145,100
dl_jacobian,xgboost_shap,nonlinear,power,-0.153,0.1029415839054835,0.01029415839054835,-0.17342584358004137,-0.13257415641995862,100
dl_jacobian_lossrank,xgboost_shap,nonlinear,power,-0.161,0.11,0.011,-0.18282638646659552,-0.1391736135334045,100
dl_score_only,xgboost_shap,nonlinear,power,-0.121,0.0890976084885775,0.00890976084885775,-0.13867889851019194,-0.10332110148980805,100
tabm_budget_gate,xgboost_shap,nonlinear,power,-0.14200000000000002,0.1026713891082328,0.01026713891082328,-0.16237223107034995,-0.12162776892965008,100
ep_regression,xgboost_shap,nonlinear,power,-0.22699999999999998,0.12379112417391817,0.012379112417391817,-0.25156284470322043,-0.2024371552967795,100
ep_refresh,xgboost_shap,nonlinear,power,-0.41100000000000003,0.13095993681468027,0.013095993681468026,-0.4369852926596195,-0.38501470734038057,100
ep_dispersion,xgboost_shap,nonlinear,power,-0.39299999999999996,0.12330056894852635,0.012330056894852635,-0.4174655079038331,-0.36853449209616684,100
vtfs_cardinality,xgboost_shap,nonlinear,power,-0.31500000000000006,0.10859525446781407,0.010859525446781407,-0.33654765447684365,-0.29345234552315647,100
vtfs_pairrank,xgboost_shap,nonlinear,power,-0.30200000000000005,0.12058778603745132,0.012058778603745133,-0.32592723292004133,-0.27807276707995876,100
random_k_search,xgboost_shap,nonlinear,power,-0.34899999999999987,0.10963207522979722,0.010963207522979721,-0.37075338221000376,-0.327246617789996,100
ep_dispersion,ep_refresh,nonlinear,power,0.018000000000000002,0.11225871993756299,0.0112258719937563,-0.00427456550547782,0.040274565505477825,100
vtfs_pairrank,random_k_search,nonlinear,power,0.047,0.1029415839054835,0.01029415839054835,0.026574156419958625,0.06742584358004138,100
vtfs_cardinality,random_k_search,nonlinear,power,0.034,0.0878704280245187,0.00878704280245187,0.01656460071774264,0.05143539928225736,100
dl_jacobian,dl_score_only,nonlinear,power,-0.032,0.08631630813759965,0.008631630813759965,-0.04912702817982721,-0.014872971820172793,100
dl_jacobian,dl_jacobian_lossrank,nonlinear,power,0.008,0.05804909103247846,0.0058049091032478465,-0.0035181990446314423,0.019518199044631444,100
dl_jacobian,deep_lasso,nonlinear,rmse,0.003284535636986483,0.014074844671882995,0.0014074844671882994,0.0004917810982062931,0.006077290175766673,100
dl_jacobian_lossrank,deep_lasso,nonlinear,rmse,0.004730173027448697,0.013956098037898846,0.0013956098037898846,0.001960980397077101,0.007499365657820292,100
dl_score_only,deep_lasso,nonlinear,rmse,-0.00035521385970866293,0.007012634487054461,0.0007012634487054461,-0.0017466726821034487,0.0010362449626861226,100
tabm_budget_gate,tabm,nonlinear,rmse,0.0015316919222842528,0.015147506435993583,0.0015147506435993583,-0.001473901982054281,0.004537285826622786,100
ep_refresh,ep_regression,nonlinear,rmse,0.026711474567151772,0.04060572276132912,0.004060572276132912,0.018654418224022654,0.03476853091028089,100
ep_dispersion,ep_regression,nonlinear,rmse,0.02137117937699787,0.03628595090290382,0.003628595090290382,0.014171259488682517,0.028571099265313225,100
vtfs_cardinality,vtfs,nonlinear,rmse,-0.022777518593341765,0.04654433378168415,0.0046544333781684145,-0.032012924201971354,-0.013542112984712173,100
vtfs_pairrank,vtfs_cardinality,nonlinear,rmse,-0.002784872623825676,0.022746732829801074,0.0022746732829801073,-0.0072983179110587115,0.0017285726634073597,100
random_k_search,vtfs,nonlinear,rmse,-0.014041961483635425,0.049547193824145803,0.004954719382414581,-0.023873199672191068,-0.004210723295079783,100
dl_jacobian,xgboost_shap,nonlinear,rmse,0.006658693472936505,0.015555936358691088,0.0015555936358691087,0.0035720582109859947,0.009745328734887017,100
dl_jacobian_lossrank,xgboost_shap,nonlinear,rmse,0.008104330863398719,0.015768338144160735,0.0015768338144160736,0.004975550479122249,0.011233111247675188,100
dl_score_only,xgboost_shap,nonlinear,rmse,0.0030189439762413595,0.0107868043852644,0.00107868043852644,0.0008786079648563775,0.005159279987626341,100
tabm_budget_gate,xgboost_shap,nonlinear,rmse,0.0049512490532014055,0.016237967983580716,0.0016237967983580715,0.0017292839200937936,0.008173214186309018,100
ep_regression,xgboost_shap,nonlinear,rmse,0.025823841394398986,0.02775924021748397,0.002775924021748397,0.02031580589434566,0.03133187689445231,100
ep_refresh,xgboost_shap,nonlinear,rmse,0.052535315961550755,0.032422459902086684,0.0032422459902086685,0.046101996506817663,0.058968635416283846,100
ep_dispersion,xgboost_shap,nonlinear,rmse,0.04719502077139685,0.031008741075010834,0.0031008741075010835,0.04104221380279885,0.05334782773999486,100
vtfs_cardinality,xgboost_shap,nonlinear,rmse,0.02889834174212893,0.02673994870825506,0.002673994870825506,0.023592555791189688,0.034204127693068166,100
vtfs_pairrank,xgboost_shap,nonlinear,rmse,0.026113469118303246,0.024876820039301518,0.002487682003930152,0.021177368316141948,0.031049569920464544,100
random_k_search,xgboost_shap,nonlinear,rmse,0.03763389885183527,0.02720552838356246,0.0027205528383562457,0.03223573179249374,0.043032065911176795,100
ep_dispersion,ep_refresh,nonlinear,rmse,-0.005340295190153899,0.02736212611851877,0.0027362126118518773,-0.01076953463752224,8.894425721444384e-05,100
vtfs_pairrank,random_k_search,nonlinear,rmse,-0.011520429733532017,0.027737784240855705,0.0027737784240855707,-0.017024207902331646,-0.006016651564732388,100
vtfs_cardinality,random_k_search,nonlinear,rmse,-0.00873555710970634,0.02264246173749596,0.002264246173749596,-0.013228312750048963,-0.004242801469363716,100
dl_jacobian,dl_score_only,nonlinear,rmse,0.0036397494966951462,0.015390974010700366,0.0015390974010700367,0.0005858463434690216,0.006693652649921271,100
dl_jacobian,dl_jacobian_lossrank,nonlinear,rmse,-0.0014456373904622134,0.011326557883756874,0.0011326557883756874,-0.0036930722059816835,0.0008017974250572567,100
dl_jacobian,deep_lasso,nonlinear_panel,FDP,0.012500000000000002,0.07432354875132038,0.007432354875132038,-0.0022474045328651875,0.027247404532865192,100
dl_jacobian_lossrank,deep_lasso,nonlinear_panel,FDP,0.025000000000000005,0.08076861409959332,0.008076861409959332,0.00897375467537238,0.04102624532462763,100
dl_score_only,deep_lasso,nonlinear_panel,FDP,-0.006666666666666665,0.04047972708992703,0.0040479727089927035,-0.01469872273509451,0.0013653894017611806,100
tabm_budget_gate,tabm,nonlinear_panel,FDP,0.008333333333333333,0.09438500803550888,0.009438500803550888,-0.010394699957900664,0.027061366624567332,100
ep_refresh,ep_regression,nonlinear_panel,FDP,0.16,0.13591771459339586,0.013591771459339586,0.1330309766693465,0.18696902333065352,100
ep_dispersion,ep_regression,nonlinear_panel,FDP,0.16583333333333336,0.13633767990897808,0.013633767990897808,0.13878097977285744,0.19288568689380928,100
vtfs_cardinality,vtfs,nonlinear_panel,FDP,-0.07666666666666667,0.13278506805564008,0.013278506805564009,-0.10301410496099019,-0.050319228372343164,100
vtfs_pairrank,vtfs_cardinality,nonlinear_panel,FDP,-0.0016666666666666685,0.0820438961645994,0.00820438961645994,-0.0179459556204283,0.014612622287094963,100
random_k_search,vtfs,nonlinear_panel,FDP,-0.04333333333333333,0.13632996217214538,0.013632996217214538,-0.07038415552738417,-0.016282511139282495,100
dl_jacobian,xgboost_shap,nonlinear_panel,FDP,0.11583333333333332,0.0766650197451566,0.00766650197451566,0.10062133015672456,0.13104533650994207,100
dl_jacobian_lossrank,xgboost_shap,nonlinear_panel,FDP,0.12833333333333333,0.08156370201241983,0.008156370201241983,0.1121493253172487,0.14451734134941796,100
dl_score_only,xgboost_shap,nonlinear_panel,FDP,0.09666666666666669,0.0727448070893973,0.0072744807089397305,0.08223251873056558,0.1111008146027678,100
tabm_budget_gate,xgboost_shap,nonlinear_panel,FDP,0.13083333333333333,0.08724409427882203,0.008724409427882203,0.1135222122546273,0.14814445441203936,100
ep_regression,xgboost_shap,nonlinear_panel,FDP,0.18999999999999997,0.10466128361202925,0.010466128361202925,0.16923293068903533,0.21076706931096462,100
ep_refresh,xgboost_shap,nonlinear_panel,FDP,0.3499999999999999,0.10393492741038726,0.010393492741038726,0.32937705551784846,0.3706229444821514,100
ep_dispersion,xgboost_shap,nonlinear_panel,FDP,0.35583333333333333,0.10040252879784017,0.010040252879784018,0.335911293371832,0.37575537329483466,100
vtfs_cardinality,xgboost_shap,nonlinear_panel,FDP,0.25916666666666666,0.0853255138988919,0.00853255138988919,0.24223623355922955,0.27609709977410374,100
vtfs_pairrank,xgboost_shap,nonlinear_panel,FDP,0.25750000000000006,0.08791687610679254,0.008791687610679253,0.24005538441052143,0.2749446155894787,100
random_k_search,xgboost_shap,nonlinear_panel,FDP,0.2925000000000001,0.09363512415685586,0.009363512415685586,0.27392075993913473,0.31107924006086546,100
ep_dispersion,ep_refresh,nonlinear_panel,FDP,0.00583333333333333,0.09194173605214787,0.009194173605214786,-0.01240990178924755,0.02407656845591421,100
vtfs_pairrank,random_k_search,nonlinear_panel,FDP,-0.035,0.0911178859269818,0.009111788592698181,-0.05307976538419518,-0.016920234615804827,100
vtfs_cardinality,random_k_search,nonlinear_panel,FDP,-0.03333333333333335,0.08541179053175638,0.008541179053175637,-0.05028088559651533,-0.016385781070151366,100
dl_jacobian,dl_score_only,nonlinear_panel,FDP,0.01916666666666667,0.07092364019490309,0.007092364019490309,0.005093877752923741,0.033239455580409596,100
