method,scenario,rep,rmse_at_12,seconds,rule,FDP,power,discoveries,FDP_gt_0.2
stability_selection,linear_dense,49,1.1173072875787216,0.04050133400596678,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,49,1.1173072875787216,0.04050133400596678,top12,0.0,0.8,12,False
stability_selection,linear_dense,49,1.1173072875787216,0.04050133400596678,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,49,1.1173072875787216,0.04050133400596678,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,50,1.0259972082074473,0.04436408285982907,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,50,1.0259972082074473,0.04436408285982907,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,50,1.0259972082074473,0.04436408285982907,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,50,1.0259972082074473,0.04436408285982907,top12,0.0,0.8,12,False
stability_selection,linear_dense,50,1.0259972082074473,0.04436408285982907,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,50,1.0259972082074473,0.04436408285982907,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,51,1.0877851869081987,0.043501583160832524,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,51,1.0877851869081987,0.043501583160832524,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,51,1.0877851869081987,0.043501583160832524,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,51,1.0877851869081987,0.043501583160832524,top12,0.0,0.8,12,False
stability_selection,linear_dense,51,1.0877851869081987,0.043501583160832524,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,51,1.0877851869081987,0.043501583160832524,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,52,1.0786820773404686,0.042998291086405516,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,52,1.0786820773404686,0.042998291086405516,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,52,1.0786820773404686,0.042998291086405516,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,52,1.0786820773404686,0.042998291086405516,top12,0.0,0.8,12,False
stability_selection,linear_dense,52,1.0786820773404686,0.042998291086405516,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,52,1.0786820773404686,0.042998291086405516,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,53,1.137469399718788,0.04328641714528203,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,53,1.137469399718788,0.04328641714528203,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,53,1.137469399718788,0.04328641714528203,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,53,1.137469399718788,0.04328641714528203,top12,0.0,0.8,12,False
stability_selection,linear_dense,53,1.137469399718788,0.04328641714528203,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,53,1.137469399718788,0.04328641714528203,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,54,1.0507442154976008,0.042164540849626064,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,54,1.0507442154976008,0.042164540849626064,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,54,1.0507442154976008,0.042164540849626064,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,54,1.0507442154976008,0.042164540849626064,top12,0.0,0.8,12,False
stability_selection,linear_dense,54,1.0507442154976008,0.042164540849626064,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,54,1.0507442154976008,0.042164540849626064,native,0.5,1.0,30,True
stability_selection,linear_dense,55,1.0701056618829703,0.04381333291530609,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,55,1.0701056618829703,0.04381333291530609,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,55,1.0701056618829703,0.04381333291530609,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,55,1.0701056618829703,0.04381333291530609,top12,0.0,0.8,12,False
stability_selection,linear_dense,55,1.0701056618829703,0.04381333291530609,top14,0.07142857142857142,0.8666666666666667,14,False
stability_selection,linear_dense,55,1.0701056618829703,0.04381333291530609,native,0.5,1.0,30,True
stability_selection,linear_dense,56,1.061579667373239,0.04304104205220938,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,56,1.061579667373239,0.04304104205220938,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,56,1.061579667373239,0.04304104205220938,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,56,1.061579667373239,0.04304104205220938,top12,0.0,0.8,12,False
stability_selection,linear_dense,56,1.061579667373239,0.04304104205220938,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,56,1.061579667373239,0.04304104205220938,native,0.5,1.0,30,True
stability_selection,linear_dense,57,1.1187006442806178,0.041448374977335334,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,57,1.1187006442806178,0.041448374977335334,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,57,1.1187006442806178,0.041448374977335334,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,57,1.1187006442806178,0.041448374977335334,top12,0.0,0.8,12,False
stability_selection,linear_dense,57,1.1187006442806178,0.041448374977335334,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,57,1.1187006442806178,0.041448374977335334,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,58,1.0954325642981102,0.042705874890089035,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,58,1.0954325642981102,0.042705874890089035,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,58,1.0954325642981102,0.042705874890089035,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,58,1.0954325642981102,0.042705874890089035,top12,0.0,0.8,12,False
stability_selection,linear_dense,58,1.0954325642981102,0.042705874890089035,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,58,1.0954325642981102,0.042705874890089035,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,59,1.1129055170575697,0.04274720908142626,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,59,1.1129055170575697,0.04274720908142626,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,59,1.1129055170575697,0.04274720908142626,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,59,1.1129055170575697,0.04274720908142626,top12,0.0,0.8,12,False
stability_selection,linear_dense,59,1.1129055170575697,0.04274720908142626,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,59,1.1129055170575697,0.04274720908142626,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,60,1.1497023173275207,0.04290054086595774,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,60,1.1497023173275207,0.04290054086595774,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,60,1.1497023173275207,0.04290054086595774,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,60,1.1497023173275207,0.04290054086595774,top12,0.0,0.8,12,False
stability_selection,linear_dense,60,1.1497023173275207,0.04290054086595774,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,60,1.1497023173275207,0.04290054086595774,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,61,1.0691030219488737,0.0441399160772562,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,61,1.0691030219488737,0.0441399160772562,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,61,1.0691030219488737,0.0441399160772562,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,61,1.0691030219488737,0.0441399160772562,top12,0.0,0.8,12,False
stability_selection,linear_dense,61,1.0691030219488737,0.0441399160772562,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,61,1.0691030219488737,0.0441399160772562,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,62,1.083475225969724,0.04267999995499849,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,62,1.083475225969724,0.04267999995499849,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,62,1.083475225969724,0.04267999995499849,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,62,1.083475225969724,0.04267999995499849,top12,0.0,0.8,12,False
stability_selection,linear_dense,62,1.083475225969724,0.04267999995499849,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,62,1.083475225969724,0.04267999995499849,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,63,1.1626968696596764,0.04403487499803305,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,63,1.1626968696596764,0.04403487499803305,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,63,1.1626968696596764,0.04403487499803305,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,63,1.1626968696596764,0.04403487499803305,top12,0.0,0.8,12,False
stability_selection,linear_dense,63,1.1626968696596764,0.04403487499803305,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,63,1.1626968696596764,0.04403487499803305,native,0.5,1.0,30,True
stability_selection,linear_dense,64,1.0997757142655873,0.04258566698990762,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,64,1.0997757142655873,0.04258566698990762,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,64,1.0997757142655873,0.04258566698990762,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,64,1.0997757142655873,0.04258566698990762,top12,0.0,0.8,12,False
stability_selection,linear_dense,64,1.0997757142655873,0.04258566698990762,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,64,1.0997757142655873,0.04258566698990762,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,65,1.1892438671846777,0.04314941703341901,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,65,1.1892438671846777,0.04314941703341901,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,65,1.1892438671846777,0.04314941703341901,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,65,1.1892438671846777,0.04314941703341901,top12,0.0,0.8,12,False
stability_selection,linear_dense,65,1.1892438671846777,0.04314941703341901,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,65,1.1892438671846777,0.04314941703341901,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,66,1.088443172525716,0.04116650018841028,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,66,1.088443172525716,0.04116650018841028,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,66,1.088443172525716,0.04116650018841028,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,66,1.088443172525716,0.04116650018841028,top12,0.0,0.8,12,False
stability_selection,linear_dense,66,1.088443172525716,0.04116650018841028,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,66,1.088443172525716,0.04116650018841028,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,67,1.1299056393571032,0.044606124982237816,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,67,1.1299056393571032,0.044606124982237816,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,67,1.1299056393571032,0.044606124982237816,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,67,1.1299056393571032,0.044606124982237816,top12,0.0,0.8,12,False
stability_selection,linear_dense,67,1.1299056393571032,0.044606124982237816,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,67,1.1299056393571032,0.044606124982237816,native,0.5,1.0,30,True
stability_selection,linear_dense,68,1.0589083026590846,0.04326983308419585,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,68,1.0589083026590846,0.04326983308419585,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,68,1.0589083026590846,0.04326983308419585,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,68,1.0589083026590846,0.04326983308419585,top12,0.0,0.8,12,False
stability_selection,linear_dense,68,1.0589083026590846,0.04326983308419585,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,68,1.0589083026590846,0.04326983308419585,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,69,1.0630401998169965,0.04144558287225664,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,69,1.0630401998169965,0.04144558287225664,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,69,1.0630401998169965,0.04144558287225664,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,69,1.0630401998169965,0.04144558287225664,top12,0.0,0.8,12,False
stability_selection,linear_dense,69,1.0630401998169965,0.04144558287225664,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,69,1.0630401998169965,0.04144558287225664,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,70,1.099481345512086,0.043541999999433756,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,70,1.099481345512086,0.043541999999433756,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,70,1.099481345512086,0.043541999999433756,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,70,1.099481345512086,0.043541999999433756,top12,0.0,0.8,12,False
stability_selection,linear_dense,70,1.099481345512086,0.043541999999433756,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,70,1.099481345512086,0.043541999999433756,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,71,1.05648073210873,0.04267129092477262,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,71,1.05648073210873,0.04267129092477262,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,71,1.05648073210873,0.04267129092477262,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,71,1.05648073210873,0.04267129092477262,top12,0.0,0.8,12,False
stability_selection,linear_dense,71,1.05648073210873,0.04267129092477262,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,71,1.05648073210873,0.04267129092477262,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,72,1.1135090959926346,0.04269399982877076,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,72,1.1135090959926346,0.04269399982877076,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,72,1.1135090959926346,0.04269399982877076,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,72,1.1135090959926346,0.04269399982877076,top12,0.0,0.8,12,False
stability_selection,linear_dense,72,1.1135090959926346,0.04269399982877076,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,72,1.1135090959926346,0.04269399982877076,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,73,1.081635070338499,0.042731457855552435,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,73,1.081635070338499,0.042731457855552435,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,73,1.081635070338499,0.042731457855552435,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,73,1.081635070338499,0.042731457855552435,top12,0.0,0.8,12,False
stability_selection,linear_dense,73,1.081635070338499,0.042731457855552435,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,73,1.081635070338499,0.042731457855552435,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,74,1.1590352128518404,0.04472929099574685,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,74,1.1590352128518404,0.04472929099574685,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,74,1.1590352128518404,0.04472929099574685,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,74,1.1590352128518404,0.04472929099574685,top12,0.0,0.8,12,False
stability_selection,linear_dense,74,1.1590352128518404,0.04472929099574685,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,74,1.1590352128518404,0.04472929099574685,native,0.5,1.0,30,True
stability_selection,linear_dense,75,1.0439187310939477,0.04415212501771748,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,75,1.0439187310939477,0.04415212501771748,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,75,1.0439187310939477,0.04415212501771748,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,75,1.0439187310939477,0.04415212501771748,top12,0.0,0.8,12,False
stability_selection,linear_dense,75,1.0439187310939477,0.04415212501771748,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,75,1.0439187310939477,0.04415212501771748,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,76,1.089650685379222,0.04284820915199816,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,76,1.089650685379222,0.04284820915199816,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,76,1.089650685379222,0.04284820915199816,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,76,1.089650685379222,0.04284820915199816,top12,0.0,0.8,12,False
stability_selection,linear_dense,76,1.089650685379222,0.04284820915199816,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,76,1.089650685379222,0.04284820915199816,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,77,1.095384588615777,0.042197166942059994,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,77,1.095384588615777,0.042197166942059994,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,77,1.095384588615777,0.042197166942059994,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,77,1.095384588615777,0.042197166942059994,top12,0.0,0.8,12,False
stability_selection,linear_dense,77,1.095384588615777,0.042197166942059994,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,77,1.095384588615777,0.042197166942059994,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,78,1.0787134288968274,0.04232758283615112,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,78,1.0787134288968274,0.04232758283615112,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,78,1.0787134288968274,0.04232758283615112,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,78,1.0787134288968274,0.04232758283615112,top12,0.0,0.8,12,False
stability_selection,linear_dense,78,1.0787134288968274,0.04232758283615112,top14,0.07142857142857142,0.8666666666666667,14,False
stability_selection,linear_dense,78,1.0787134288968274,0.04232758283615112,native,0.5,1.0,30,True
stability_selection,linear_dense,79,1.1305567878437337,0.04249324998818338,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,79,1.1305567878437337,0.04249324998818338,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,79,1.1305567878437337,0.04249324998818338,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,79,1.1305567878437337,0.04249324998818338,top12,0.0,0.8,12,False
stability_selection,linear_dense,79,1.1305567878437337,0.04249324998818338,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,79,1.1305567878437337,0.04249324998818338,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,80,1.0892741958798509,0.0424423748627305,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,80,1.0892741958798509,0.0424423748627305,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,80,1.0892741958798509,0.0424423748627305,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,80,1.0892741958798509,0.0424423748627305,top12,0.0,0.8,12,False
stability_selection,linear_dense,80,1.0892741958798509,0.0424423748627305,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,80,1.0892741958798509,0.0424423748627305,native,0.5,1.0,30,True
stability_selection,linear_dense,81,1.1386481557932568,0.04422970907762647,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,81,1.1386481557932568,0.04422970907762647,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,81,1.1386481557932568,0.04422970907762647,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,81,1.1386481557932568,0.04422970907762647,top12,0.0,0.8,12,False
stability_selection,linear_dense,81,1.1386481557932568,0.04422970907762647,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,81,1.1386481557932568,0.04422970907762647,native,0.5,1.0,30,True
stability_selection,linear_dense,82,1.0930549894775516,0.042415875010192394,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,82,1.0930549894775516,0.042415875010192394,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,82,1.0930549894775516,0.042415875010192394,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,82,1.0930549894775516,0.042415875010192394,top12,0.0,0.8,12,False
stability_selection,linear_dense,82,1.0930549894775516,0.042415875010192394,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,82,1.0930549894775516,0.042415875010192394,native,0.5,1.0,30,True
stability_selection,linear_dense,83,1.0408695415949558,0.04269229085184634,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,83,1.0408695415949558,0.04269229085184634,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,83,1.0408695415949558,0.04269229085184634,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,83,1.0408695415949558,0.04269229085184634,top12,0.0,0.8,12,False
stability_selection,linear_dense,83,1.0408695415949558,0.04269229085184634,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,83,1.0408695415949558,0.04269229085184634,native,0.5,1.0,30,True
stability_selection,linear_dense,84,1.0954029820653235,0.042605584021657705,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,84,1.0954029820653235,0.042605584021657705,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,84,1.0954029820653235,0.042605584021657705,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,84,1.0954029820653235,0.042605584021657705,top12,0.0,0.8,12,False
stability_selection,linear_dense,84,1.0954029820653235,0.042605584021657705,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,84,1.0954029820653235,0.042605584021657705,native,0.5,1.0,30,True
stability_selection,linear_dense,85,1.1416482279224056,0.04215308395214379,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,85,1.1416482279224056,0.04215308395214379,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,85,1.1416482279224056,0.04215308395214379,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,85,1.1416482279224056,0.04215308395214379,top12,0.0,0.8,12,False
stability_selection,linear_dense,85,1.1416482279224056,0.04215308395214379,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,85,1.1416482279224056,0.04215308395214379,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,86,1.1289061782652963,0.04308366705663502,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,86,1.1289061782652963,0.04308366705663502,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,86,1.1289061782652963,0.04308366705663502,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,86,1.1289061782652963,0.04308366705663502,top12,0.0,0.8,12,False
stability_selection,linear_dense,86,1.1289061782652963,0.04308366705663502,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,86,1.1289061782652963,0.04308366705663502,native,0.4827586206896552,1.0,29,True
stability_selection,linear_dense,87,1.1938369452402637,0.04206370795145631,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,87,1.1938369452402637,0.04206370795145631,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,87,1.1938369452402637,0.04206370795145631,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,87,1.1938369452402637,0.04206370795145631,top12,0.0,0.8,12,False
stability_selection,linear_dense,87,1.1938369452402637,0.04206370795145631,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,87,1.1938369452402637,0.04206370795145631,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,88,1.1335090906427343,0.043414541985839605,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,88,1.1335090906427343,0.043414541985839605,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,88,1.1335090906427343,0.043414541985839605,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,88,1.1335090906427343,0.043414541985839605,top12,0.0,0.8,12,False
stability_selection,linear_dense,88,1.1335090906427343,0.043414541985839605,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,88,1.1335090906427343,0.043414541985839605,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,89,1.1284553613686832,0.04151075007393956,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,89,1.1284553613686832,0.04151075007393956,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,89,1.1284553613686832,0.04151075007393956,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,89,1.1284553613686832,0.04151075007393956,top12,0.0,0.8,12,False
stability_selection,linear_dense,89,1.1284553613686832,0.04151075007393956,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,89,1.1284553613686832,0.04151075007393956,native,0.5,1.0,30,True
stability_selection,linear_dense,90,1.1452051714621119,0.04333804198540747,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,90,1.1452051714621119,0.04333804198540747,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,90,1.1452051714621119,0.04333804198540747,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,90,1.1452051714621119,0.04333804198540747,top12,0.0,0.8,12,False
stability_selection,linear_dense,90,1.1452051714621119,0.04333804198540747,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,90,1.1452051714621119,0.04333804198540747,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,91,1.0036538166127706,0.04244133294560015,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,91,1.0036538166127706,0.04244133294560015,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,91,1.0036538166127706,0.04244133294560015,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,91,1.0036538166127706,0.04244133294560015,top12,0.0,0.8,12,False
stability_selection,linear_dense,91,1.0036538166127706,0.04244133294560015,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,91,1.0036538166127706,0.04244133294560015,native,0.5,1.0,30,True
stability_selection,linear_dense,92,1.1062527793344212,0.04361883411183953,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,92,1.1062527793344212,0.04361883411183953,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,92,1.1062527793344212,0.04361883411183953,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,92,1.1062527793344212,0.04361883411183953,top12,0.0,0.8,12,False
stability_selection,linear_dense,92,1.1062527793344212,0.04361883411183953,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,92,1.1062527793344212,0.04361883411183953,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,93,1.1674075866181055,0.04345225007273257,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,93,1.1674075866181055,0.04345225007273257,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,93,1.1674075866181055,0.04345225007273257,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,93,1.1674075866181055,0.04345225007273257,top12,0.0,0.8,12,False
stability_selection,linear_dense,93,1.1674075866181055,0.04345225007273257,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,93,1.1674075866181055,0.04345225007273257,native,0.5161290322580645,1.0,31,True
stability_selection,linear_dense,94,1.1781887032139173,0.042955916840583086,top4,0.0,0.26666666666666666,4,False
stability_selection,linear_dense,94,1.1781887032139173,0.042955916840583086,top8,0.0,0.5333333333333333,8,False
stability_selection,linear_dense,94,1.1781887032139173,0.042955916840583086,top10,0.0,0.6666666666666666,10,False
stability_selection,linear_dense,94,1.1781887032139173,0.042955916840583086,top12,0.0,0.8,12,False
stability_selection,linear_dense,94,1.1781887032139173,0.042955916840583086,top14,0.0,0.9333333333333333,14,False
stability_selection,linear_dense,94,1.1781887032139173,0.042955916840583086,native,0.5,1.0,30,True
stability_selection,linear_dense,95,1.0041673190993676,0.04296279093250632,top4,0.0,0.26666666666666666,4,False
