repetition,avg_price,avg_freight,avg_product_weight_g,avg_product_length_cm,avg_product_height_cm,avg_product_width_cm,avg_product_photos_qty,avg_product_name_length,avg_product_description_length,avg_payment_installments,avg_payment_sequential,credit_card_ratio,boleto_ratio,voucher_ratio,debit_card_ratio,avg_review_score,avg_delivery_days,avg_approval_days,avg_ship_days,avg_estimate_gap_days,item_count,order_count,category_count,unique_customer_count,buyer_state_diversity,dominant_customer_state_share,interstate_ratio,avg_distance_km,seller_state_frequency,marketing_origin_frequency,has_marketing_deal
1,0.18790700838781696,0.012570560608255756,0.0,0.0,0.018763991399146255,0.0026169592119713093,-0.004741763799687765,0.01320378350060841,0.01747047086675329,0.0,0.0,0.008055074467334755,0.004218488948087136,0.0,0.0,-0.004273508002134874,0.0,0.0,0.05162562542496404,0.019764641078763995,0.09034105815033522,0.08454180791805967,0.013745900279510118,0.07732370343916874,0.021085818032019303,0.07070822453759872,-0.0095611481746721,0.0,0.0021406088345068976,0.0,-0.000245970846111565
2,0.18877002682243138,0.009584890249451911,0.0,-0.0001561194073188765,0.014112389852641564,0.0011492041923527128,-0.009172489075062924,0.01120843981733527,0.016841255616831353,0.0,0.0,0.007881794385312793,0.003837136890647113,0.0,-0.0007257362418894854,-0.010893503338125915,0.0,0.0,0.05270436880537941,0.02344086700503427,0.08978379247599608,0.08972314931593565,0.013334610118909922,0.09281336068175372,0.021146227638786454,0.06483000851348994,0.0,0.0,0.0063222941495323995,-0.002966641121377797,0.0008539732204410994
3,0.18499200336327248,0.01892186340160067,0.0,0.0,0.012489649624813678,0.00093162342302647,0.0,0.012656522206057234,0.0067044327199247775,-0.00501316484214848,-0.00129993563769893,0.010297440796647734,0.004171440911492616,-0.0009649504995709819,0.0,0.0,-0.002598463660596072,0.0,0.05094932158239344,0.016690060032338527,0.08677321335083218,0.08578157532219577,0.009612447959141743,0.08932959958421498,-0.006155272254578577,0.07097682363020662,0.0,0.0,0.0073691653566044435,0.0,0.00040369364162502215
4,0.18880648307880277,0.018309287920068574,0.0,-0.0021534032930969954,0.019794454299573345,0.0,0.0,0.012535222242695442,0.010630056581965175,0.0,0.0,0.007511280311799092,0.0034628908137988475,0.0,-0.004374551804665702,0.0,-0.002401533399166118,0.0,0.05092888239268041,0.019725906042963134,0.08676466034272609,0.08261186281710496,0.00140247556613083,0.08596458394616595,-0.012572027254831353,0.07047260180061456,-0.0016438686841087466,0.0,0.0077253173432217425,0.0,-0.0032258074221127326
5,0.179752405726743,0.020239543764112494,0.0,0.0,0.017919445170768156,0.0,-0.018072092027728425,0.016588846033079363,0.018292467471934686,0.0,-0.004321714243524247,0.008267856111057785,0.0018002595528830666,0.0,0.0,0.0,0.0,-0.003883875826011018,0.05260380133565235,0.020259842819772424,0.09200214404683058,0.09232204517253456,0.015853160116319476,0.09489502018429066,0.025065863510689478,0.07781826258857463,0.0,0.0,0.005446323867749794,0.0,-0.004616079352548008
6,0.18924617616514844,0.01894610320317917,0.0,0.0,0.020145975787529472,0.0008822357187790718,0.0,0.013042291791606849,0.018505661004465674,0.0,-0.008443835969263763,0.005592065448730386,0.0016337021860111174,0.0,-0.0006656622105654815,-0.00829623068370427,0.0,0.0,0.04940496177176855,0.018574885808897375,0.08225770929574726,0.07950477598510274,0.0132565567194451,0.07292070036019804,-0.015462610159944844,0.06123197630414008,0.0,0.0,0.0017508904904175804,-0.000995405848338012,-0.0043731821312423536
7,0.16784564327932863,0.022490957327308683,0.0,0.0,0.01859997596710427,0.0023588965852935967,0.0,0.014251610004023241,0.015637833719424003,-0.014980873492368681,0.0,0.007828681011387005,0.00454872883767899,-0.006090199559526956,0.0,-0.005016164975337823,0.0,-0.01208326756409001,0.05154347667936918,0.02039393645245086,0.08007221700621403,0.056881315603876575,0.010648448963906956,0.06878293831801026,0.018165951830984607,0.07005465494041845,0.0,0.0,0.007599726631179667,-0.0022100448124630057,-0.0034174274551035232
8,0.18865397028896225,0.011676263325184802,0.0,0.0,0.020199937867862592,-0.0016013715335756885,0.0,0.009211577518231737,0.016707828166055615,-0.004131503404085066,0.0,0.009846634984436227,0.0043762460772261355,0.0,0.0,0.0,0.0,0.0,0.031771559363041255,0.017601921421846717,0.07102258525297586,0.0842731330501051,0.013955310162493512,0.08901680170348943,0.015997172973702352,0.07433613973262283,0.0,0.0,0.006761344610597033,0.0,0.0006282839494246691
9,0.18511786439848538,0.015115936288275868,0.0,0.0,0.01671543946974416,-0.0013728490712208387,0.0,0.004626298270802848,0.01618132440207614,0.0,-0.002300920920266854,0.00814689606601091,0.0037040015656441836,-0.0024128551682368144,0.0,-0.0005881635528156592,-0.004580504960266862,-0.0013123674903376282,0.05083677560856841,0.019099276987012977,0.04382316857748288,0.07859231697023412,0.014050796274184797,0.08273662974738717,0.01690138191943159,0.07693591204197775,0.0,-0.0019276547593038375,0.007265068522891233,0.0,0.0004882432101957388
10,0.18668749160234607,0.016804051674155007,0.0,0.0,0.015169760906705344,0.0020620426868278286,-0.011003973895856247,0.011636950312605731,0.013463963208846935,0.0,0.0,0.006611421103930805,0.0027521807409014655,0.0,-0.007744238576893803,-0.011795304217890885,-0.0030762398979310396,0.0,0.04963483032134491,0.017303859366875566,0.09529871943596988,0.08952110536432478,0.013304430511324308,0.09363677054792266,0.025469905952741557,0.07706931512935261,0.0,0.0,0.007326098211468284,0.0,0.0006174086495776915
11,0.18622995122207564,0.01407089025983769,0.0,0.0,0.019233880400927952,-0.0013072551936043428,0.0,0.004780385492457668,0.01665338867763631,0.0,-0.00019352883334837047,0.006994035197185493,0.0033684376948822895,-0.003517630154543366,0.0,-0.0034882429720669117,-0.00291537102023906,0.0,0.050667645787342584,0.018900068169130688,0.09098419806163029,0.08585196479509591,0.0014343358377437287,0.09154001575951076,0.024277761539087627,0.07813145812439347,0.0,0.0,0.007019693962673557,0.0,0.0005257612632513104
12,0.18762438734605355,0.00939550057050762,0.0,0.0,0.01886308928034888,-0.007008009010278759,0.0,0.01338407409290343,0.013502319295506795,0.0,0.0,0.008054799669062739,0.004302054055274816,0.0,0.0,-0.0034444060163894103,0.0,0.0,0.05188054981777191,0.02245979945051719,0.08513766258119336,0.07560505558583228,0.01147532595425721,0.07980793880045248,0.023066685123482696,0.07737175885302432,-0.013446304227546097,0.0,0.005648510764466154,-0.0029657171353708535,0.0011980099601648735
13,0.18998946506449915,0.017383421397522355,0.0,-0.004463048883626844,0.01986567479227515,0.0,0.0,0.013852338295215476,0.017600132716359452,0.0,-0.00266249947294585,0.0066398963964655255,0.0030456184180164907,-0.0013973619661604676,-0.003079948689801617,0.0,0.0,0.0,0.05320463613914429,0.019145488417414758,0.05384149647577558,0.035838336262030125,0.01330487774330597,0.07481945565034927,0.014817915980742948,0.07318174598535668,-0.003208212235055834,0.0,0.004580933320138552,-0.004647393476937962,0.0
