scene,rule,metric,candidate,comparator,mean,sd,se,ci_low,ci_high,n,p_two_sided,holm_p_within_scene_rule_metric
high_correlation,top8,power,xgb_orbit_student,lasso_pair_q20,-0.169,0.13080558478177073,0.013080558478177073,-0.19495466586759957,-0.14304533413240045,100,5.754538853979491e-23,5.754538853979492e-22
high_correlation,top8,power,xgb_orbit_student,linear_orbit_student,-0.16500000000000004,0.132096536478043,0.013209653647804302,-0.19121081869153184,-0.13878918130846823,100,4.628148671919377e-22,4.165333804727439e-21
high_correlation,top8,power,xgb_orbit_student,xgb_orbit,-0.13799999999999998,0.11171753703339544,0.011171753703339544,-0.16016718307624622,-0.11583281692375376,100,9.094997709190952e-22,7.275998167352761e-21
high_correlation,top8,power,xgb_orbit_student,xgb_shap,-0.149,0.1438960062199803,0.01438960062199803,-0.17755208947960838,-0.12044791052039161,100,1.8439782219283683e-17,9.219891109641842e-17
linear_sparse,native,FDP,tabm_orbit_student,lasso_pair_q20,0.03161930905351957,0.2943763514252534,0.029437635142525342,-0.02679134560860693,0.09002996371564606,100,0.2853836271404069,1.0
linear_sparse,native,FDP,tabm_orbit_student,linear_orbit_student,0.01572894941315994,0.24185035975615948,0.02418503597561595,-0.032259408942504564,0.06371730776882444,100,0.5169669673258144,1.0
linear_sparse,native,FDP,tabm_orbit_student,tabm_midpoint,-0.005733526019903733,0.20520630542978308,0.020520630542978306,-0.04645090899892811,0.034983856959120645,100,0.7805184406425748,1.0
linear_sparse,native,FDP,tabm_orbit_student,tabm_orbit,0.010545868605079127,0.18267432228136302,0.0182674322281363,-0.02570068008252495,0.0467924172926832,100,0.5650444361732779,1.0
linear_sparse,native,FDP,tabm_orbit_student,xgb_orbit_student,0.005266647825858352,0.2552044790043693,0.02552044790043693,-0.045371457508282774,0.05590475315999948,100,0.8369259392362962,1.0
linear_sparse,native,FDP,xgb_orbit_student,lasso_pair_q20,0.026352661227661223,0.27836971815852884,0.027836971815852884,-0.02888193012802351,0.08158725258334595,100,0.34610762885224056,1.0
linear_sparse,native,FDP,xgb_orbit_student,linear_orbit_student,0.01046230158730159,0.250307962746216,0.025030796274621597,-0.03920422869056297,0.06012883186516615,100,0.6768690139689608,1.0
linear_sparse,native,FDP,xgb_orbit_student,xgb_orbit,0.0037429792429792418,0.20016639330282798,0.020016639330282797,-0.03597437582840329,0.043460334314361776,100,0.8520484951888354,1.0
linear_sparse,native,power,tabm_orbit_student,lasso_pair_q20,-0.03,0.1714466079977653,0.01714466079977653,-0.064018726586783,0.0040187265867829974,100,0.083248625244961,0.665989001959688
linear_sparse,native,power,tabm_orbit_student,linear_orbit_student,-0.03,0.1714466079977653,0.01714466079977653,-0.064018726586783,0.0040187265867829974,100,0.083248625244961,0.665989001959688
linear_sparse,native,power,tabm_orbit_student,tabm_midpoint,-0.03,0.1714466079977653,0.01714466079977653,-0.064018726586783,0.0040187265867829974,100,0.083248625244961,0.665989001959688
linear_sparse,native,power,tabm_orbit_student,tabm_orbit,-0.03,0.1714466079977653,0.01714466079977653,-0.064018726586783,0.0040187265867829974,100,0.083248625244961,0.665989001959688
linear_sparse,native,power,tabm_orbit_student,xgb_orbit_student,-0.027999999999999997,0.16085629448283167,0.016085629448283168,-0.05991737862697072,0.0039173786269707245,100,0.08484591279723057,0.665989001959688
linear_sparse,native,power,xgb_orbit_student,lasso_pair_q20,-0.0019999999999999996,0.01999999999999999,0.001999999999999999,-0.005968433903017363,0.001968433903017364,100,0.31974847413930163,0.9592454224179049
linear_sparse,native,power,xgb_orbit_student,linear_orbit_student,-0.0019999999999999996,0.01999999999999999,0.001999999999999999,-0.005968433903017363,0.001968433903017364,100,0.31974847413930163,0.9592454224179049
linear_sparse,native,power,xgb_orbit_student,xgb_orbit,-0.0019999999999999996,0.01999999999999999,0.001999999999999999,-0.005968433903017363,0.001968433903017364,100,0.31974847413930163,0.9592454224179049
linear_sparse,native,rmse,tabm_orbit_student,lasso_pair_q20,0.014610483239829795,0.08162485771268017,0.008162485771268017,-0.0015856593939686282,0.03080662587362822,100,0.076518302795227,0.612146422361816
linear_sparse,native,rmse,tabm_orbit_student,linear_orbit_student,0.014569132955414302,0.08154694747066814,0.008154694747066813,-0.0016115505960944791,0.030749816506923083,100,0.07706395586638032,0.612146422361816
linear_sparse,native,rmse,tabm_orbit_student,tabm_midpoint,0.014226641361777355,0.081349420697276,0.008134942069727601,-0.0019148485925172803,0.030368131316071988,100,0.08341964733167287,0.612146422361816
linear_sparse,native,rmse,tabm_orbit_student,tabm_orbit,0.013732104231806153,0.08181736422081601,0.0081817364220816,-0.0025022358696641586,0.029966444333276464,100,0.09642600578648068,0.612146422361816
linear_sparse,native,rmse,tabm_orbit_student,xgb_orbit_student,0.013498444364944415,0.07646927385053406,0.007646927385053406,-0.0016747185794345181,0.028671607309323346,100,0.08061173028365586,0.612146422361816
linear_sparse,native,rmse,xgb_orbit_student,lasso_pair_q20,0.001112038874885376,0.010973361438801304,0.0010973361438801304,-0.0010653141033047497,0.0032893918530755017,100,0.31334017860417696,0.9400205358125309
linear_sparse,native,rmse,xgb_orbit_student,linear_orbit_student,0.0010706885904698872,0.010928892023199686,0.0010928892023199686,-0.001097840690894197,0.0032392178718339713,100,0.32962902177152864,0.9400205358125309
linear_sparse,native,rmse,xgb_orbit_student,xgb_orbit,-0.00027046522709726185,0.010570884019108318,0.0010570884019108317,-0.0023679579534119574,0.0018270274992174338,100,0.7985908400083699,0.9400205358125309
linear_sparse,native10,FDP,tabm_orbit_student,lasso_pair_q20,-0.014696969696969693,0.1605394141856238,0.01605394141856238,-0.04655147239820852,0.01715753300426913,100,0.36216724628440045,1.0
linear_sparse,native10,FDP,tabm_orbit_student,linear_orbit_student,0.00037878787878787955,0.13552515314880306,0.013552515314880307,-0.026512342744578657,0.02726991850215442,100,0.9777585840877652,1.0
linear_sparse,native10,FDP,tabm_orbit_student,tabm_midpoint,-0.019242424242424238,0.12600717961468874,0.012600717961468874,-0.04424498242275071,0.005760133937902236,100,0.12992743745048127,1.0
linear_sparse,native10,FDP,tabm_orbit_student,tabm_orbit,-0.009242424242424241,0.10021831545719148,0.010021831545719149,-0.029127912280604643,0.010643063795756158,100,0.3586511910165704,1.0
linear_sparse,native10,FDP,tabm_orbit_student,xgb_orbit_student,-0.014487179487179487,0.14348708960536027,0.014348708960536027,-0.0429581310389396,0.013983772064580628,100,0.31512416173369584,1.0
linear_sparse,native10,FDP,xgb_orbit_student,lasso_pair_q20,-0.00020979020979020825,0.16730954216751162,0.01673095421675116,-0.03340763318158354,0.032988052762003124,100,0.9900207848045799,1.0
linear_sparse,native10,FDP,xgb_orbit_student,linear_orbit_student,0.014865967365967365,0.15873225551713904,0.015873225551713905,-0.01662995584886413,0.046361890580798856,100,0.35127242208851317,1.0
linear_sparse,native10,FDP,xgb_orbit_student,xgb_orbit,0.0156993006993007,0.15575077481735353,0.015575077481735353,-0.015205032061019752,0.04660363345962115,100,0.3159233952464536,1.0
linear_sparse,native10,power,tabm_orbit_student,lasso_pair_q20,-0.03,0.3,0.03,-0.08952650854526048,0.029526508545260483,100,0.3197484741393017,1.0
linear_sparse,native10,power,tabm_orbit_student,linear_orbit_student,0.0,0.24618298195866548,0.02461829819586655,-0.04884804459753403,0.04884804459753403,100,1.0,1.0
linear_sparse,native10,power,tabm_orbit_student,tabm_midpoint,-0.04,0.24287836253956216,0.024287836253956217,-0.08819233641056706,0.008192336410567068,100,0.10274631195020746,0.8219704956016597
linear_sparse,native10,power,tabm_orbit_student,tabm_orbit,-0.02,0.19999999999999996,0.019999999999999997,-0.059684339030173644,0.019684339030173647,100,0.31974847413930163,1.0
linear_sparse,native10,power,tabm_orbit_student,xgb_orbit_student,-0.03,0.264193072956086,0.026419307295608603,-0.0824216373830636,0.022421637383063603,100,0.25889358186849243,1.0
linear_sparse,native10,power,xgb_orbit_student,lasso_pair_q20,0.0,0.3178208630818641,0.03178208630818641,-0.06306255440701548,0.06306255440701548,100,1.0,1.0
linear_sparse,native10,power,xgb_orbit_student,linear_orbit_student,0.03,0.3,0.03,-0.029526508545260483,0.08952650854526048,100,0.3197484741393017,1.0
linear_sparse,native10,power,xgb_orbit_student,xgb_orbit,0.03,0.3,0.03,-0.029526508545260483,0.08952650854526048,100,0.3197484741393017,1.0
linear_sparse,top12,FDP,tabm_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_orbit_student,tabm_midpoint,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_orbit_student,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_orbit_student,xgb_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,xgb_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,xgb_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,xgb_orbit_student,xgb_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,xgb_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_orbit_student,tabm_midpoint,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_orbit_student,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_orbit_student,xgb_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,xgb_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,xgb_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,xgb_orbit_student,xgb_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,xgb_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,rmse,tabm_orbit_student,lasso_pair_q20,0.001808749572965458,0.005745754410167289,0.0005745754410167289,0.0006686672429794872,0.0029488319029514288,100,0.0021729659746343743,0.01955669377170937
linear_sparse,top12,rmse,tabm_orbit_student,linear_orbit_student,0.00012973001109599204,0.006122362937938353,0.0006122362937938353,-0.0010850796213785863,0.0013445396435705702,100,0.832624324227906,1.0
linear_sparse,top12,rmse,tabm_orbit_student,tabm_midpoint,-3.2263894295287976e-05,0.004813792912402708,0.0004813792912402708,-0.0009874248440794684,0.0009228970554888926,100,0.9466978872948801,1.0
linear_sparse,top12,rmse,tabm_orbit_student,tabm_orbit,5.114700216498624e-06,0.0038514093888785037,0.00038514093888785035,-0.0007590884794447437,0.0007693178798777408,100,0.9894310709658798,1.0
linear_sparse,top12,rmse,tabm_orbit_student,xgb_orbit_student,0.0009035163472178065,0.005502421969093316,0.0005502421969093317,-0.00018828354732506778,0.001995316241760681,100,0.10375591064328486,0.7262913745029941
linear_sparse,top12,rmse,tabm_orbit_student,xgb_shap,-0.0009775094390268657,0.00621906765892638,0.0006219067658926379,-0.0022115073861689797,0.00025648850811524826,100,0.11918893194305095,0.7262913745029941
linear_sparse,top12,rmse,xgb_orbit_student,lasso_pair_q20,0.0009052332257476514,0.005950000534040151,0.0005950000534040151,-0.00027537596636516683,0.00208584241786047,100,0.1313471134944654,0.7262913745029941
linear_sparse,top12,rmse,xgb_orbit_student,linear_orbit_student,-0.0007737863361218145,0.005553624541152548,0.0005553624541152548,-0.001875745931808766,0.00032817325956513714,100,0.16664959430154724,0.7262913745029941
linear_sparse,top12,rmse,xgb_orbit_student,xgb_orbit,-0.0010067705776931391,0.004068048294176396,0.00040680482941763963,-0.0018139596161792179,-0.0001995815392070605,100,0.015029729661928379,0.12023783729542703
linear_sparse,top12,rmse,xgb_orbit_student,xgb_shap,-0.0018810257862446722,0.005845316749579659,0.0005845316749579659,-0.0030408634443900313,-0.0007211881280993128,100,0.0017453260652465477,0.017453260652465476
linear_sparse,top8,FDP,tabm_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_orbit_student,tabm_midpoint,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_orbit_student,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_orbit_student,xgb_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,xgb_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,xgb_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,xgb_orbit_student,xgb_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,xgb_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_orbit_student,tabm_midpoint,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_orbit_student,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_orbit_student,xgb_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,xgb_orbit_student,lasso_pair_q20,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,xgb_orbit_student,linear_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,xgb_orbit_student,xgb_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,xgb_orbit_student,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
misspecified_t,native,FDP,tabm_orbit_student,lasso_pair_q20,0.02377857668647142,0.3790846306490228,0.03790846306490228,-0.05144003833254848,0.09899719170549132,100,0.5319308711329834,1.0
misspecified_t,native,FDP,tabm_orbit_student,linear_orbit_student,0.10284856225645699,0.3176946294821988,0.031769462948219876,0.039811055334272094,0.16588606917864188,100,0.0016419078030217441,0.013135262424173953
misspecified_t,native,FDP,tabm_orbit_student,tabm_midpoint,0.039287900695795436,0.2314084742523444,0.02314084742523444,-0.006628561037630792,0.08520436242922166,100,0.09269201452364134,0.556152087141848
misspecified_t,native,FDP,tabm_orbit_student,tabm_orbit,0.023244199299152855,0.2336676703743688,0.02336676703743688,-0.023120535958483728,0.06960893455678943,100,0.3222807919821591,1.0
misspecified_t,native,FDP,tabm_orbit_student,xgb_orbit_student,0.03646945606852728,0.2979845383788381,0.02979845383788381,-0.02265714116535074,0.0955960533024053,100,0.22390575042533237,1.0
misspecified_t,native,FDP,xgb_orbit_student,lasso_pair_q20,-0.012690879382055851,0.3370556496826729,0.033705564968267286,-0.07957003275226901,0.054188273988157315,100,0.7073347875255864,1.0
misspecified_t,native,FDP,xgb_orbit_student,linear_orbit_student,0.0663791061879297,0.2784874955617642,0.027848749556176423,0.011121145240244545,0.12163706713561487,100,0.019053381742989164,0.13337367220092416
misspecified_t,native,FDP,xgb_orbit_student,xgb_orbit,0.025614772482419543,0.20010875365564498,0.0200108753655645,-0.014091145632461048,0.06532069059730014,100,0.2035214888376738,1.0
misspecified_t,native,power,tabm_orbit_student,lasso_pair_q20,0.195,0.3201562118716424,0.03201562118716424,0.1314740617273482,0.2585259382726518,100,2.1518641068603108e-08,1.0759320534301554e-07
misspecified_t,native,power,tabm_orbit_student,linear_orbit_student,0.23699999999999996,0.28942820676065223,0.028942820676065222,0.17957116459007536,0.2944288354099246,100,9.453625138851062e-13,6.617537597195744e-12
misspecified_t,native,power,tabm_orbit_student,tabm_midpoint,-0.09699999999999999,0.3198658178270092,0.03198658178270092,-0.16046831779405396,-0.033531682205946,100,0.0030963096118037303,0.006192619223607461
misspecified_t,native,power,tabm_orbit_student,tabm_orbit,-0.12300000000000001,0.3071060751827313,0.03071060751827313,-0.18393650802888756,-0.06206349197111247,100,0.00011999196005271504,0.00046230106318330844
misspecified_t,native,power,tabm_orbit_student,xgb_orbit_student,-0.092,0.3844660471538955,0.03844660471538955,-0.1682864048042296,-0.015713595195770397,100,0.018600166363914865,0.018600166363914865
misspecified_t,native,power,xgb_orbit_student,lasso_pair_q20,0.287,0.3751511479902252,0.03751511479902252,0.21256187327798526,0.3614381267220147,100,1.3365691239590448e-11,8.019414743754268e-11
misspecified_t,native,power,xgb_orbit_student,linear_orbit_student,0.32899999999999996,0.3502654116321773,0.035026541163217725,0.2594997432712267,0.3985002567287732,100,2.309461761604469e-15,1.847569409283575e-14
misspecified_t,native,power,xgb_orbit_student,xgb_orbit,-0.133,0.3312221019317413,0.03312221019317413,-0.19872165093672978,-0.06727834906327022,100,0.00011557526579582711,0.00046230106318330844
misspecified_t,native,rmse,tabm_orbit_student,lasso_pair_q20,-0.08977615010062247,0.1355737556447238,0.013557375564472379,-0.11667692451361816,-0.06287537568762677,100,1.851855218896784e-09,9.25927609448392e-09
misspecified_t,native,rmse,tabm_orbit_student,linear_orbit_student,-0.10187356415376271,0.12889575870614528,0.012889575870614529,-0.12744927909399334,-0.07629784921353208,100,3.859772400456555e-12,2.315863440273933e-11
misspecified_t,native,rmse,tabm_orbit_student,tabm_midpoint,0.0494221182453183,0.1383655270433847,0.01383655270433847,0.021967395818926604,0.07687684067171,100,0.0005492230145299694,0.0016476690435899082
misspecified_t,native,rmse,tabm_orbit_student,tabm_orbit,0.0569687576366964,0.12652132237767783,0.012652132237767783,0.03186418237778808,0.08207333289560471,100,1.835458301387148e-05,7.341833205548593e-05
misspecified_t,native,rmse,tabm_orbit_student,xgb_orbit_student,0.023814758771488243,0.13913006079389523,0.013913006079389523,-0.003791663737679807,0.05142118128065629,100,0.09008488052998202,0.09008488052998202
misspecified_t,native,rmse,xgb_orbit_student,lasso_pair_q20,-0.11359090887211072,0.14212731919327018,0.014212731919327018,-0.14179205247368792,-0.08538976527053352,100,2.4944937016343283e-12,1.7461455911440296e-11
misspecified_t,native,rmse,xgb_orbit_student,linear_orbit_student,-0.12568832292525098,0.13745781329764137,0.013745781329764136,-0.15296293525150054,-0.09841371059900142,100,8.060238889546811e-15,6.448191111637449e-14
misspecified_t,native,rmse,xgb_orbit_student,xgb_orbit,0.04137225778602842,0.11770147094838194,0.011770147094838194,0.018017732398699797,0.06472678317335703,100,0.0006648719824459966,0.0016476690435899082
misspecified_t,native10,FDP,tabm_orbit_student,lasso_pair_q20,0.027067765567765564,0.1331896761102893,0.013318967611028932,0.0006400442573668563,0.05349548687816427,100,0.0448043851835501,0.3584350814684008
misspecified_t,native10,FDP,tabm_orbit_student,linear_orbit_student,0.02652231102231102,0.13564704371315423,0.013564704371315423,-0.0003930053334569722,0.053437627378079014,100,0.05337380129290325,0.37361660905032273
misspecified_t,native10,FDP,tabm_orbit_student,tabm_midpoint,0.01181018981018981,0.14697976575443478,0.014697976575443477,-0.017353784463682676,0.04097416408406229,100,0.4235965096641613,1.0
misspecified_t,native10,FDP,tabm_orbit_student,tabm_orbit,0.0007647352647352629,0.16156082561609741,0.01615608256160974,-0.031292437623984606,0.032821908153455134,100,0.9623422261007282,1.0
misspecified_t,native10,FDP,tabm_orbit_student,xgb_orbit_student,0.009085081585081587,0.14564781148717437,0.014564781148717437,-0.019814604065217657,0.03798476723538083,100,0.5342129043264485,1.0
misspecified_t,native10,FDP,xgb_orbit_student,lasso_pair_q20,0.017982683982683982,0.10115621485490771,0.01011562148549077,-0.0020889036438722468,0.038054271609240214,100,0.07852134011172957,0.4711280406703774
misspecified_t,native10,FDP,xgb_orbit_student,linear_orbit_student,0.01743722943722944,0.10432257349367009,0.01043225734936701,-0.0032626324378856215,0.038137091312344495,100,0.09778656443674352,0.4889328221837176
misspecified_t,native10,FDP,xgb_orbit_student,xgb_orbit,-0.0035073260073260103,0.09928383272799993,0.009928383272799993,-0.02320739239829101,0.016192740383638993,100,0.7246427291682636,1.0
misspecified_t,native10,power,tabm_orbit_student,lasso_pair_q20,0.03900000000000001,0.17226653063133757,0.017226653063133757,0.00481858297437103,0.07318141702562898,100,0.025759932063628765,0.12879966031814383
misspecified_t,native10,power,tabm_orbit_student,linear_orbit_student,0.04,0.16937198318160143,0.016937198318160145,0.006392923986042291,0.07360707601395772,100,0.020150532451085078,0.12090319470651047
misspecified_t,native10,power,tabm_orbit_student,tabm_midpoint,0.0010000000000000009,0.2181163622352699,0.02181163622352699,-0.04227901833486308,0.044279018334863085,100,0.9635244816496531,1.0
misspecified_t,native10,power,tabm_orbit_student,tabm_orbit,-0.008,0.22904280399219282,0.02290428039921928,-0.05344706143023896,0.03744706143023896,100,0.7276211785941835,1.0
misspecified_t,native10,power,tabm_orbit_student,xgb_orbit_student,-0.017,0.2510804933510649,0.02510804933510649,-0.06681981711003461,0.03281981711003461,100,0.49993826650224393,1.0
misspecified_t,native10,power,xgb_orbit_student,lasso_pair_q20,0.05600000000000001,0.21664102412362557,0.02166410241236256,0.013013720754170073,0.09898627924582995,100,0.011198185463335973,0.0783872982433518
misspecified_t,native10,power,xgb_orbit_student,linear_orbit_student,0.05700000000000001,0.21426642529827444,0.021426642529827445,0.01448489267839951,0.09951510732160052,100,0.009109965310777532,0.07287972248622025
misspecified_t,native10,power,xgb_orbit_student,xgb_orbit,-0.07400000000000001,0.3307841922132643,0.033078419221326434,-0.13963476014806656,-0.008365239851933465,100,0.027521906589783728,0.12879966031814383
misspecified_t,top12,FDP,tabm_orbit_student,lasso_pair_q20,-0.19583333333333336,0.14033339731438033,0.014033339731438032,-0.223678523914733,-0.16798814275193372,100,4.0740042406408474e-25,2.4444025443845085e-24
misspecified_t,top12,FDP,tabm_orbit_student,linear_orbit_student,-0.1758333333333333,0.13602862889402317,0.013602862889402318,-0.20282436446753377,-0.14884230219913286,100,5.582809435724668e-23,2.791404717862334e-22
misspecified_t,top12,FDP,tabm_orbit_student,tabm_midpoint,0.013333333333333338,0.05888984180666024,0.005888984180666024,0.0016483110948893424,0.025018355571777333,100,0.025748411478539828,0.030202535297297446
misspecified_t,top12,FDP,tabm_orbit_student,tabm_orbit,0.013333333333333334,0.05391517634376775,0.005391517634376775,0.002635392648844945,0.02403127401782172,100,0.015101267648648723,0.030202535297297446
misspecified_t,top12,FDP,tabm_orbit_student,xgb_orbit_student,0.04333333333333334,0.11634153830577254,0.011634153830577254,0.020248648086242278,0.0664180185804244,100,0.00032532802459875044,0.0009759840737962513
misspecified_t,top12,FDP,tabm_orbit_student,xgb_shap,0.24250000000000005,0.1265171676687676,0.01265171676687676,0.21739624912547656,0.26760375087452354,100,4.3117036561373034e-35,4.311703656137304e-34
misspecified_t,top12,FDP,xgb_orbit_student,lasso_pair_q20,-0.23916666666666664,0.14146846900161553,0.014146846900161552,-0.26723708009636526,-0.211096253236968,100,6.028540341814153e-31,5.425686307632738e-30
misspecified_t,top12,FDP,xgb_orbit_student,linear_orbit_student,-0.21916666666666668,0.14824780949167404,0.014824780949167404,-0.2485822483284076,-0.18975108500492574,100,8.428142701108616e-27,5.899699890776031e-26
misspecified_t,top12,FDP,xgb_orbit_student,xgb_orbit,0.07416666666666667,0.08282250842153098,0.008282250842153099,0.057732884149019434,0.09060044918431391,100,2.0766447533502233e-14,8.306579013400893e-14
misspecified_t,top12,FDP,xgb_orbit_student,xgb_shap,0.19916666666666663,0.12529146714608466,0.012529146714608466,0.1743061213676012,0.22402721196573205,100,5.273307283713091e-29,4.218645826970473e-28
misspecified_t,top12,power,tabm_orbit_student,lasso_pair_q20,0.23499999999999996,0.1684000767772564,0.01684000767772564,0.2015857713023204,0.26841422869767956,100,4.0740042406409347e-25,2.444402544384561e-24
misspecified_t,top12,power,tabm_orbit_student,linear_orbit_student,0.21099999999999997,0.16323435467282782,0.016323435467282783,0.17861076263895942,0.2433892373610405,100,5.582809435724786e-23,2.791404717862393e-22
misspecified_t,top12,power,tabm_orbit_student,tabm_midpoint,-0.016,0.07066781016799228,0.007066781016799228,-0.030022026686132793,-0.0019779733138672075,100,0.025748411478539884,0.03020253529729735
misspecified_t,top12,power,tabm_orbit_student,tabm_orbit,-0.016000000000000004,0.06469821161252129,0.006469821161252129,-0.028837528821386068,-0.0031624711786139396,100,0.015101267648648675,0.03020253529729735
misspecified_t,top12,power,tabm_orbit_student,xgb_orbit_student,-0.052000000000000005,0.13960984596692705,0.013960984596692705,-0.07970162229650928,-0.02429837770349073,100,0.00032532802459875044,0.0009759840737962513
misspecified_t,top12,power,tabm_orbit_student,xgb_shap,-0.29100000000000004,0.1518206012025211,0.015182060120252111,-0.32112450104942825,-0.2608754989505718,100,4.3117036561373034e-35,4.311703656137304e-34
misspecified_t,top12,power,xgb_orbit_student,lasso_pair_q20,0.287,0.16976216280193865,0.016976216280193863,0.25331550388436164,0.3206844961156383,100,6.028540341814153e-31,5.425686307632738e-30
misspecified_t,top12,power,xgb_orbit_student,linear_orbit_student,0.26299999999999996,0.17789737139000888,0.017789737139000887,0.22770130200591082,0.2982986979940891,100,8.428142701108857e-27,5.8996998907762e-26
misspecified_t,top12,power,xgb_orbit_student,xgb_orbit,-0.08900000000000001,0.09938701010583716,0.009938701010583716,-0.10872053902117669,-0.06927946097882333,100,2.0766447533501785e-14,8.306579013400714e-14
misspecified_t,top12,power,xgb_orbit_student,xgb_shap,-0.239,0.15034976057530156,0.015034976057530156,-0.2688326543588785,-0.20916734564112147,100,5.273307283712904e-29,4.218645826970323e-28
misspecified_t,top12,rmse,tabm_orbit_student,lasso_pair_q20,-0.09076066016048781,0.07549165377020654,0.007549165377020654,-0.10573984207131462,-0.075781478249661,100,4.590439815406891e-21,3.817442329365622e-20
misspecified_t,top12,rmse,tabm_orbit_student,linear_orbit_student,-0.09079194668766281,0.07328473707794857,0.007328473707794857,-0.10533322844735506,-0.07625066492797057,100,7.613948839094141e-22,7.613948839094141e-21
misspecified_t,top12,rmse,tabm_orbit_student,tabm_midpoint,0.0071854184472481515,0.025835945113477345,0.0025835945113477344,0.0020590064220071857,0.012311830472489117,100,0.006485026312888141,0.012970052625776282
misspecified_t,top12,rmse,tabm_orbit_student,tabm_orbit,0.007720237711668162,0.023587080248552477,0.002358708024855248,0.003040049265090816,0.01240042615824551,100,0.0014656629209820094,0.0043969887629460285
