scene,rule,metric,candidate,comparator,mean,sd,se,ci_low,ci_high,n,p_two_sided,holm_p
linear_sparse,native,power,tabm_sko_quad_scale,tabm_orbit_student,0.03,0.1714466079977653,0.01714466079977653,-0.0040187265867829974,0.064018726586783,100,0.083248625244961,0.665989001959688
linear_sparse,native,rmse,xgb_sko_quad_scale,xgb_sko_ridge,0.00023388482292040048,0.004703571558241329,0.0004703571558241329,-0.000699405818929255,0.0011671754647700559,100,0.6201157317374985,1.0
linear_sparse,native,rmse,xgb_sko_quad_scale,xgb_sko_quad,0.0004632493212915012,0.003888192578647125,0.0003888192578647125,-0.000308252441236687,0.0012347510838196895,100,0.23633493060565963,1.0
linear_sparse,native,rmse,xgb_sko_quad_scale,xgb_sko_scale,-0.0005804179739471205,0.005067666845306732,0.0005067666845306732,-0.001585953019852735,0.0004251170719584942,100,0.25483133056516255,1.0
linear_sparse,native,rmse,tabm_sko_quad_scale,tabm_sko_ridge,0.00034407150272456553,0.004963909430126557,0.0004963909430126557,-0.0006408758209765263,0.0013290188264256575,100,0.48984074631902896,1.0
linear_sparse,native,rmse,tabm_sko_quad_scale,tabm_sko_quad,0.00022529041413147266,0.004067589772085876,0.0004067589772085876,-0.0005818076436241408,0.0010323884718870862,100,0.5809186680306702,1.0
linear_sparse,native,rmse,tabm_sko_quad_scale,tabm_sko_scale,0.00017886310530629613,0.004973102400531955,0.0004973102400531955,-0.0008079083031661065,0.0011656345137786986,100,0.7198667137615338,1.0
linear_sparse,native,rmse,tabm_sko_quad_scale,tabm_orbit,0.0004651764819349158,0.0073619563425197,0.00073619563425197,-0.0009955953751745292,0.001925948339044361,100,0.5289313249584191,1.0
linear_sparse,native,rmse,tabm_sko_quad_scale,tabm_orbit_student,-0.013266927749871234,0.08144057205550216,0.008144057205550215,-0.029426504111180404,0.0028926486114379344,100,0.10648439617679373,0.8518751694143498
linear_sparse,native10,FDP,xgb_sko_quad_scale,xgb_sko_ridge,-0.005530303030303029,0.0947549868189598,0.00947549868189598,-0.02433174813891921,0.013271142078313154,100,0.560788284068511,1.0
linear_sparse,native10,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.0008333333333333337,0.1267387487618149,0.01267387487618149,-0.024314384037285985,0.025981050703952655,100,0.947707823594885,1.0
linear_sparse,native10,FDP,xgb_sko_quad_scale,xgb_sko_scale,-0.0011538461538461553,0.13518115956800725,0.013518115956800724,-0.02797672098779017,0.02566902868009786,100,0.9321511149439481,1.0
linear_sparse,native10,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.033671328671328674,0.15197629386263417,0.015197629386263418,0.0035159348203583005,0.06382672252229904,100,0.029012483409573946,0.23209986727659157
linear_sparse,native10,FDP,tabm_sko_quad_scale,tabm_sko_quad,-0.0016261312217194569,0.10457124162501767,0.010457124162501767,-0.022375334248986502,0.019123071805547585,100,0.8767401323258495,1.0
linear_sparse,native10,FDP,tabm_sko_quad_scale,tabm_sko_scale,-0.0029953379953379946,0.09587129625325164,0.009587129625325163,-0.02201828311421927,0.016027607123543283,100,0.7553684285372193,1.0
linear_sparse,native10,FDP,tabm_sko_quad_scale,tabm_orbit,0.012762237762237762,0.18745268181972444,0.018745268181972443,-0.02443244112500831,0.04995691664948383,100,0.4975718518108021,1.0
linear_sparse,native10,FDP,tabm_sko_quad_scale,tabm_orbit_student,0.022004662004662,0.17500630504476838,0.01750063050447684,-0.012720385704410891,0.056729709713734894,100,0.21157996201632576,1.0
linear_sparse,native10,power,xgb_sko_quad_scale,xgb_sko_ridge,-0.01,0.17378728435078386,0.017378728435078386,-0.0444831675565485,0.024483167556548495,100,0.5663155080996354,1.0
linear_sparse,native10,power,xgb_sko_quad_scale,xgb_sko_quad,0.0,0.24618298195866548,0.02461829819586655,-0.04884804459753403,0.04884804459753403,100,1.0,1.0
linear_sparse,native10,power,xgb_sko_quad_scale,xgb_sko_scale,0.0,0.24618298195866548,0.02461829819586655,-0.04884804459753403,0.04884804459753403,100,1.0,1.0
linear_sparse,native10,power,tabm_sko_quad_scale,tabm_sko_ridge,0.06,0.2777979790634143,0.02777979790634143,0.004878854084751916,0.11512114591524808,100,0.033199247830291496,0.26559398264233197
linear_sparse,native10,power,tabm_sko_quad_scale,tabm_sko_quad,0.0,0.20100756305184242,0.020100756305184243,-0.03988426139889161,0.03988426139889161,100,1.0,1.0
linear_sparse,native10,power,tabm_sko_quad_scale,tabm_sko_scale,-0.01,0.17378728435078386,0.017378728435078386,-0.0444831675565485,0.024483167556548495,100,0.5663155080996354,1.0
linear_sparse,native10,power,tabm_sko_quad_scale,tabm_orbit,0.02,0.34757456870156767,0.034757456870156765,-0.048966335113096976,0.08896633511309698,100,0.5663155080996354,1.0
linear_sparse,native10,power,tabm_sko_quad_scale,tabm_orbit_student,0.04,0.31526804372460493,0.03152680437246049,-0.022556019662734163,0.10255601966273417,100,0.2075011784175626,1.0
linear_sparse,top12,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_sko_quad_scale,tabm_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_sko_quad_scale,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_sko_quad_scale,tabm_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,FDP,tabm_sko_quad_scale,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,xgb_sko_quad_scale,xgb_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,xgb_sko_quad_scale,xgb_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,xgb_sko_quad_scale,xgb_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_sko_quad_scale,tabm_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_sko_quad_scale,tabm_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_sko_quad_scale,tabm_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_sko_quad_scale,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_sko_quad_scale,tabm_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,power,tabm_sko_quad_scale,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top12,rmse,xgb_sko_quad_scale,xgb_sko_ridge,-9.797827981937068e-05,0.00514229583438367,0.000514229583438367,-0.001118321336245027,0.0009223647766062857,100,0.8492807788819748,1.0
linear_sparse,top12,rmse,xgb_sko_quad_scale,xgb_sko_quad,0.0007393896578007619,0.0048356371246625505,0.00048356371246625505,-0.00022010565760925184,0.0016988849732107758,100,0.12944279720639065,1.0
linear_sparse,top12,rmse,xgb_sko_quad_scale,xgb_sko_scale,0.0006168763520153275,0.005215094603985787,0.0005215094603985787,-0.00041791155967967834,0.0016516642637103333,100,0.2396947605855917,1.0
linear_sparse,top12,rmse,tabm_sko_quad_scale,tabm_sko_ridge,1.8322642566892532e-05,0.005346991932864155,0.0005346991932864154,-0.0010426365607100305,0.0010792818458438156,100,0.9727330782514335,1.0
linear_sparse,top12,rmse,tabm_sko_quad_scale,tabm_sko_quad,6.635721899783898e-05,0.004418481415691478,0.0004418481415691478,-0.0008103653534962724,0.0009430797914919502,100,0.8809273258047061,1.0
linear_sparse,top12,rmse,tabm_sko_quad_scale,tabm_sko_scale,-4.803733626742246e-05,0.0044010013954516505,0.00044010013954516505,-0.0009212914935142757,0.0008252168209794308,100,0.9133037228870323,1.0
linear_sparse,top12,rmse,tabm_sko_quad_scale,tabm_orbit,-0.000141021776143615,0.005793625956904969,0.0005793625956904969,-0.00129060285958277,0.0010085593072955402,100,0.8081926199404241,1.0
linear_sparse,top12,rmse,tabm_sko_quad_scale,tabm_orbit_student,-0.00014613647636011363,0.005722931920841406,0.0005722931920841407,-0.0012816903293264804,0.000989417376606253,100,0.7989806392949115,1.0
linear_sparse,top12,rmse,tabm_sko_quad_scale,xgb_shap,-0.0011236459153869793,0.005207621867262095,0.0005207621867262095,-0.0021569510739938543,-9.034075678010446e-05,100,0.03337065265471514,0.3003358738924362
linear_sparse,top8,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_sko_quad_scale,tabm_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_sko_quad_scale,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_sko_quad_scale,tabm_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,FDP,tabm_sko_quad_scale,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,xgb_sko_quad_scale,xgb_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,xgb_sko_quad_scale,xgb_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,xgb_sko_quad_scale,xgb_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_sko_quad_scale,tabm_sko_ridge,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_sko_quad_scale,tabm_sko_quad,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_sko_quad_scale,tabm_sko_scale,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_sko_quad_scale,tabm_orbit,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_sko_quad_scale,tabm_orbit_student,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
linear_sparse,top8,power,tabm_sko_quad_scale,xgb_shap,0.0,0.0,0.0,0.0,0.0,100,1.0,1.0
misspecified_t,native,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.10666082202111614,0.17714478725519897,0.017714478725519896,0.07151145304679964,0.14181019099543263,100,2.9506763897726355e-08,2.3605411118181084e-07
misspecified_t,native,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.0333474825827767,0.16173773486487877,0.016173773486487877,0.001255207061025769,0.06543975810452762,100,0.04184447383281676,0.08368894766563352
misspecified_t,native,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.09911915535444947,0.17818026078507343,0.017818026078507344,0.06376432596705142,0.13447398474184752,100,2.2623601640831723e-07,1.5836521148582207e-06
misspecified_t,native,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.07839407324701443,0.19441997822607965,0.019441997822607963,0.03981693159620081,0.11697121489782805,100,0.00010871646507373794,0.0005435823253686897
misspecified_t,native,FDP,tabm_sko_quad_scale,tabm_sko_quad,-0.014827621724680546,0.16653300579701177,0.01665330057970118,-0.047871383033493,0.01821613958413191,100,0.37542517215117155,0.37542517215117155
misspecified_t,native,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.07940922476216594,0.16879137115796922,0.016879137115796923,0.04591735477016231,0.11290109475416957,100,8.261945661718138e-06,4.957167397030883e-05
misspecified_t,native,FDP,tabm_sko_quad_scale,tabm_orbit,-0.05518323343323343,0.24359359455797946,0.024359359455797945,-0.10351748739332103,-0.006848979473145833,100,0.02566774001727253,0.07700322005181759
misspecified_t,native,FDP,tabm_sko_quad_scale,tabm_orbit_student,-0.07842743273238628,0.294124781123391,0.029412478112339102,-0.13678817038876762,-0.020066695076004934,100,0.00895416573340789,0.03581666293363156
misspecified_t,native,power,xgb_sko_quad_scale,xgb_sko_ridge,0.273,0.3372062882095777,0.03372062882095777,0.20609095667792338,0.33990904332207666,100,1.4948155614978894e-12,1.1958524491983115e-11
misspecified_t,native,power,xgb_sko_quad_scale,xgb_sko_quad,0.063,0.2963259875695868,0.02963259875695868,0.004202495229187468,0.12179750477081253,100,0.035987395557885764,0.10796218667365728
misspecified_t,native,power,xgb_sko_quad_scale,xgb_sko_scale,0.26400000000000007,0.3451013611896503,0.03451013611896503,0.1955244029138776,0.3324755970861225,100,1.3386830947687763e-11,9.370781663381435e-11
misspecified_t,native,power,tabm_sko_quad_scale,tabm_sko_ridge,0.18100000000000002,0.28663671443240846,0.028663671443240845,0.12412505722984618,0.23787494277015386,100,7.727577113810062e-09,4.636546268286037e-08
misspecified_t,native,power,tabm_sko_quad_scale,tabm_sko_quad,-0.020000000000000007,0.2309401076758503,0.02309401076758503,-0.06582352764336627,0.02582352764336625,100,0.38857017427549867,0.38857017427549867
misspecified_t,native,power,tabm_sko_quad_scale,tabm_sko_scale,0.17500000000000004,0.27974555538484563,0.027974555538484564,0.11949241268961787,0.23050758731038223,100,1.0133202871837834e-08,5.0666014359189175e-08
misspecified_t,native,power,tabm_sko_quad_scale,tabm_orbit,-0.19699999999999998,0.33678665728507196,0.033678665728507196,-0.26382577944269847,-0.1301742205573015,100,6.3827094541694e-08,2.55308378166776e-07
misspecified_t,native,power,tabm_sko_quad_scale,tabm_orbit_student,-0.07400000000000001,0.38392444542901905,0.0383924445429019,-0.15017893927188297,0.0021789392718829653,100,0.05678827831623861,0.11357655663247722
misspecified_t,native,rmse,xgb_sko_quad_scale,xgb_sko_ridge,-0.10634535601692063,0.12794229153402453,0.012794229153402453,-0.13173188238458836,-0.08095882964925291,100,5.127184108127413e-13,4.101747286501931e-12
misspecified_t,native,rmse,xgb_sko_quad_scale,xgb_sko_quad,-0.017676381527854956,0.10976195280388976,0.010976195280388975,-0.03945553426627236,0.0041027712105624475,100,0.11048827383040301,0.2696473028150427
misspecified_t,native,rmse,xgb_sko_quad_scale,xgb_sko_scale,-0.09713654414079195,0.12478880464019511,0.012478880464019512,-0.12189735029335,-0.0723757379882339,100,6.941797398737353e-12,4.8592581791161466e-11
misspecified_t,native,rmse,tabm_sko_quad_scale,tabm_sko_ridge,-0.07798632693224895,0.12624112539279797,0.012624112539279798,-0.10303530503044125,-0.05293734883405666,100,1.4491383576563758e-08,8.694830145938255e-08
misspecified_t,native,rmse,tabm_sko_quad_scale,tabm_sko_quad,-0.0037397517826747175,0.09958127760481508,0.009958127760481508,-0.02349883769031132,0.016019334124961888,100,0.708056649931391,0.708056649931391
misspecified_t,native,rmse,tabm_sko_quad_scale,tabm_sko_scale,-0.07356491257988772,0.12129825398315502,0.012129825398315502,-0.0976331177540659,-0.049496707405709536,100,2.4211531495507036e-08,9.78350959988869e-08
misspecified_t,native,rmse,tabm_sko_quad_scale,tabm_orbit,0.08536097200741768,0.1396682877811087,0.013966828778110871,0.05764775358707079,0.11307419042776458,100,1.956701919977738e-08,9.78350959988869e-08
misspecified_t,native,rmse,tabm_sko_quad_scale,tabm_orbit_student,0.028392214370721276,0.16576638417009962,0.016576638417009962,-0.00449943257533995,0.0612838613167825,100,0.0898824342716809,0.2696473028150427
misspecified_t,native10,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.025989441930618397,0.09333366427232428,0.00933336642723243,0.007470018051061782,0.04450886581017501,100,0.006422350940744758,0.05137880752595807
misspecified_t,native10,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.014976621417797889,0.09334692297301042,0.009334692297301042,-0.0035454332756243677,0.03349867611122015,100,0.11181048569501162,0.504041627011276
misspecified_t,native10,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.025989441930618397,0.09333366427232428,0.00933336642723243,0.007470018051061782,0.04450886581017501,100,0.006422350940744758,0.05137880752595807
misspecified_t,native10,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.010923076923076924,0.0646935923639521,0.00646935923639521,-0.001913535339177718,0.023759689185331567,100,0.09447592018013863,0.504041627011276
misspecified_t,native10,FDP,tabm_sko_quad_scale,tabm_sko_quad,-0.014248376623376621,0.10802511026848706,0.010802511026848706,-0.03568290212170929,0.007186148874956048,100,0.19021609418384128,0.504041627011276
misspecified_t,native10,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.004923076923076923,0.08898124423356943,0.008898124423356944,-0.012732732394381347,0.022578886240535192,100,0.581324949362925,0.581324949362925
misspecified_t,native10,FDP,tabm_sko_quad_scale,tabm_orbit,-0.020834498834498835,0.11956468727461372,0.011956468727461372,-0.044558726763711136,0.002889729094713467,100,0.08452112587493261,0.504041627011276
misspecified_t,native10,FDP,tabm_sko_quad_scale,tabm_orbit_student,-0.021599234099234095,0.12374502650622081,0.012374502650622081,-0.04615293202508755,0.002954463826619364,100,0.08400693783521265,0.504041627011276
misspecified_t,native10,power,xgb_sko_quad_scale,xgb_sko_ridge,0.065,0.22400171355765938,0.022400171355765938,0.020553200279189998,0.10944679972081,100,0.0045735155126045614,0.03658812410083649
misspecified_t,native10,power,xgb_sko_quad_scale,xgb_sko_quad,0.04300000000000001,0.21189620100417092,0.02118962010041709,0.0009551966007233029,0.08504480339927672,100,0.04511221899078781,0.2706733139447268
misspecified_t,native10,power,xgb_sko_quad_scale,xgb_sko_scale,0.065,0.22400171355765938,0.022400171355765938,0.020553200279189998,0.10944679972081,100,0.0045735155126045614,0.03658812410083649
misspecified_t,native10,power,tabm_sko_quad_scale,tabm_sko_ridge,0.023,0.13473130761825647,0.013473130761825648,-0.003733614447507541,0.04973361444750754,100,0.0909378220964956,0.454689110482478
misspecified_t,native10,power,tabm_sko_quad_scale,tabm_sko_quad,-0.018,0.13586981291150016,0.013586981291150015,-0.04495951859773119,0.00895951859773119,100,0.1882881412640241,0.662095024499609
misspecified_t,native10,power,tabm_sko_quad_scale,tabm_sko_scale,0.019,0.14120334216435473,0.014120334216435474,-0.009017806513219342,0.04701780651321934,100,0.18151262728259618,0.662095024499609
misspecified_t,native10,power,tabm_sko_quad_scale,tabm_orbit,-0.029000000000000005,0.2075810660679316,0.020758106606793163,-0.07018858701042338,0.012188587010423371,100,0.16552375612490225,0.662095024499609
misspecified_t,native10,power,tabm_sko_quad_scale,tabm_orbit_student,-0.021,0.18871976980473326,0.018871976980473326,-0.058446096633136824,0.016446096633136818,100,0.2685057760920477,0.662095024499609
misspecified_t,top12,FDP,xgb_sko_quad_scale,xgb_sko_ridge,-0.16499999999999995,0.13811907873358134,0.013811907873358134,-0.1924058217349934,-0.1375941782650065,100,6.686354359841568e-21,5.3490834878732546e-20
misspecified_t,top12,FDP,xgb_sko_quad_scale,xgb_sko_quad,-0.02666666666666667,0.09392310057461276,0.009392310057461276,-0.04530304749650682,-0.008030285836826516,100,0.005488865353483701,0.010977730706967403
misspecified_t,top12,FDP,xgb_sko_quad_scale,xgb_sko_scale,-0.14166666666666666,0.14039586488805697,0.014039586488805697,-0.1695242521699272,-0.11380908116340613,100,6.943603687458259e-17,4.860522581220781e-16
misspecified_t,top12,FDP,tabm_sko_quad_scale,tabm_sko_ridge,-0.10833333333333332,0.12674151607403641,0.012674151607403641,-0.13348159979873464,-0.083185066867932,100,1.5886252812806844e-13,7.943126406403422e-13
misspecified_t,top12,FDP,tabm_sko_quad_scale,tabm_sko_quad,0.0016666666666666674,0.09096378825890429,0.00909637882589043,-0.016382522397009772,0.019715855730343106,100,0.854997695146794,0.854997695146794
misspecified_t,top12,FDP,tabm_sko_quad_scale,tabm_sko_scale,-0.10999999999999999,0.11837375418145842,0.011837375418145842,-0.13348792096605716,-0.08651207903394283,100,3.820459715137044e-15,2.2922758290822263e-14
misspecified_t,top12,FDP,tabm_sko_quad_scale,tabm_orbit,0.06666666666666667,0.12309149097933274,0.012309149097933274,0.04224264436789965,0.09109068896543368,100,4.2773102660675966e-07,1.7109241064270386e-06
misspecified_t,top12,FDP,tabm_sko_quad_scale,tabm_orbit_student,0.05333333333333334,0.12675258471875198,0.012675258471875197,0.02818287060868453,0.07848379605798214,100,5.678156295678055e-05,0.00017034468887034164
misspecified_t,top12,FDP,tabm_sko_quad_scale,xgb_shap,0.2958333333333334,0.12611734065510954,0.012611734065510954,0.27080891681262703,0.32085774985403975,100,3.223894185522612e-42,2.9015047669703505e-41
misspecified_t,top12,power,xgb_sko_quad_scale,xgb_sko_ridge,0.19800000000000004,0.1657428944802976,0.01657428944802976,0.1651130139180079,0.23088698608199218,100,6.686354359841425e-21,5.34908348787314e-20
misspecified_t,top12,power,xgb_sko_quad_scale,xgb_sko_quad,0.032,0.11270772068953532,0.011270772068953532,0.009636343004191816,0.05436365699580818,100,0.005488865353483709,0.010977730706967418
misspecified_t,top12,power,xgb_sko_quad_scale,xgb_sko_scale,0.17,0.16847503786566836,0.016847503786566836,0.13657089739608738,0.20342910260391264,100,6.943603687458259e-17,4.860522581220781e-16
misspecified_t,top12,power,tabm_sko_quad_scale,tabm_sko_ridge,0.12999999999999998,0.15208981928884371,0.015208981928884372,0.09982208024151838,0.16017791975848156,100,1.5886252812807132e-13,7.943126406403566e-13
misspecified_t,top12,power,tabm_sko_quad_scale,tabm_sko_quad,-0.0019999999999999935,0.10915654591068516,0.010915654591068516,-0.02365902687641172,0.01965902687641173,100,0.8549976951467945,0.8549976951467945
misspecified_t,top12,power,tabm_sko_quad_scale,tabm_sko_scale,0.132,0.14204850501775013,0.014204850501775012,0.10381449484073141,0.1601855051592686,100,3.820459715137044e-15,2.2922758290822263e-14
misspecified_t,top12,power,tabm_sko_quad_scale,tabm_orbit,-0.08,0.1477097891751993,0.01477097891751993,-0.10930882675852042,-0.05069117324147958,100,4.277310266067612e-07,1.7109241064270448e-06
misspecified_t,top12,power,tabm_sko_quad_scale,tabm_orbit_student,-0.064,0.15210310166250238,0.015210310166250237,-0.09418055526957857,-0.033819444730421436,100,5.6781562956780765e-05,0.0001703446888703423
misspecified_t,top12,power,tabm_sko_quad_scale,xgb_shap,-0.3550000000000001,0.15134080878613146,0.015134080878613145,-0.38502929982484774,-0.32497070017515245,100,3.223894185522612e-42,2.9015047669703505e-41
misspecified_t,top12,rmse,xgb_sko_quad_scale,xgb_sko_ridge,-0.062262707392633426,0.061159644267515,0.0061159644267515,-0.07439810768301784,-0.05012730710224902,100,4.422697861891613e-17,3.980428075702452e-16
misspecified_t,top12,rmse,xgb_sko_quad_scale,xgb_sko_quad,-0.006519673992811468,0.034661551423951636,0.0034661551423951636,-0.013397277782910944,0.00035792979728800807,100,0.06291708212874537,0.12583416425749075
misspecified_t,top12,rmse,xgb_sko_quad_scale,xgb_sko_scale,-0.061203846400118084,0.06726587455875899,0.006726587455875899,-0.07455085525587271,-0.04785683754436346,100,1.009897746211002e-14,6.059386477266012e-14
misspecified_t,top12,rmse,tabm_sko_quad_scale,tabm_sko_ridge,-0.0663713541316796,0.06813811804427412,0.006813811804427412,-0.07989143501841445,-0.05285127324494477,100,4.024644031459933e-16,3.2197152251679464e-15
misspecified_t,top12,rmse,tabm_sko_quad_scale,tabm_sko_quad,-0.0006022683643881265,0.03935289198049587,0.003935289198049587,-0.008410735900247126,0.007206199171470873,100,0.878675888888627,0.878675888888627
misspecified_t,top12,rmse,tabm_sko_quad_scale,tabm_sko_scale,-0.05935777817248956,0.06482188014479884,0.006482188014479884,-0.07221984551368696,-0.04649571083129216,100,7.540810752643991e-15,5.278567526850794e-14
misspecified_t,top12,rmse,tabm_sko_quad_scale,tabm_orbit,0.01929178134768992,0.04092638675559579,0.004092638675559579,0.011171098311244559,0.02741246438413528,100,7.963134288711146e-06,3.1852537154844584e-05
misspecified_t,top12,rmse,tabm_sko_quad_scale,tabm_orbit_student,0.011571543636021754,0.040624649705918114,0.004062464970591812,0.0035107317764632596,0.019632355495580248,100,0.005344443631829937,0.016033330895489813
misspecified_t,top12,rmse,tabm_sko_quad_scale,xgb_shap,0.03679433408664026,0.042284497343048406,0.0042284497343048405,0.028404172445230212,0.04518449572805031,100,7.368177172826399e-14,3.6840885864131997e-13
misspecified_t,top8,FDP,xgb_sko_quad_scale,xgb_sko_ridge,-0.2075,0.17245626000862252,0.01724562600086225,-0.24171906345028976,-0.17328093654971022,100,4.3823948926873374e-21,3.50591591414987e-20
misspecified_t,top8,FDP,xgb_sko_quad_scale,xgb_sko_quad,-0.02875,0.1189906519543668,0.01189906519543668,-0.05236032686789244,-0.005139673132107565,100,0.01751787893917264,0.052553636817517915
misspecified_t,top8,FDP,xgb_sko_quad_scale,xgb_sko_scale,-0.17875,0.18655485693614263,0.018655485693614263,-0.21576653095189713,-0.14173346904810286,100,8.949749137350256e-16,4.474874568675128e-15
misspecified_t,top8,FDP,tabm_sko_quad_scale,tabm_sko_ridge,-0.17125,0.164431028493144,0.0164431028493144,-0.20387668340901038,-0.13862331659098964,100,1.3648347085450054e-17,8.189008251270032e-17
misspecified_t,top8,FDP,tabm_sko_quad_scale,tabm_sko_quad,-0.0025,0.10949263154950822,0.010949263154950822,-0.02422571355858286,0.019225713558582862,100,0.8198638652626454,0.8198638652626454
misspecified_t,top8,FDP,tabm_sko_quad_scale,tabm_sko_scale,-0.17,0.16139386542858378,0.01613938654285838,-0.20202404436529073,-0.1379759556347093,100,7.534622480980646e-18,5.274235736686452e-17
misspecified_t,top8,FDP,tabm_sko_quad_scale,tabm_orbit,0.095,0.16391670710664874,0.016391670710664875,0.06247536911235038,0.12752463088764962,100,8.111088159418236e-08,3.2444352637672944e-07
misspecified_t,top8,FDP,tabm_sko_quad_scale,tabm_orbit_student,0.035,0.16579316553276174,0.016579316553276175,0.0021030390505609106,0.06789696094943909,100,0.037285673257702295,0.07457134651540459
misspecified_t,top8,FDP,tabm_sko_quad_scale,xgb_shap,0.3475,0.17094877843519343,0.017094877843519343,0.3135800535989187,0.38141994640108123,100,4.117482499069297e-37,3.705734249162367e-36
misspecified_t,top8,power,xgb_sko_quad_scale,xgb_sko_ridge,0.166,0.13796500800689798,0.013796500800689799,0.1386247492397682,0.19337525076023182,100,4.382394892687306e-21,3.5059159141498447e-20
misspecified_t,top8,power,xgb_sko_quad_scale,xgb_sko_quad,0.02299999999999999,0.09519252156349345,0.009519252156349346,0.004111738505686035,0.04188826149431395,100,0.017517878939172712,0.05255363681751814
misspecified_t,top8,power,xgb_sko_quad_scale,xgb_sko_scale,0.14299999999999996,0.1492438855489141,0.01492438855489141,0.11338677523848226,0.17261322476151766,100,8.949749137350354e-16,4.4748745686751776e-15
